__row,Source,Kind Code,Document ID,raw_number,norm_number,Date Published,Filing Date
932,USPAT,B2,US 11167812 B2,11167812,11167812,2021-11-09,2019-03-29
933,US-PGPUB,A1,US 20170308082 A1,20170308082,20170308082,2017-10-26,2017-02-10
934,USPAT,B2,US 9964948 B2,9964948,9964948,2018-05-08,2017-02-10
935,US-PGPUB,A1,US 20170300844 A1,20170300844,20170300844,2017-10-19,2017-04-07
936,USPAT,B1,US 9784599 B1,9784599,9784599,2017-10-10,2012-10-17
937,US-PGPUB,A1,US 20170279702 A1,20170279702,20170279702,2017-09-28,2016-06-01
938,USPAT,B2,US 10162698 B2,10162698,10162698,2018-12-25,2016-06-01
939,US-PGPUB,A1,US 20190095268 A1,20190095268,20190095268,2019-03-28,2018-11-29
940,USPAT,B2,US 10846167 B2,10846167,10846167,2020-11-24,2018-11-29
941,US-PGPUB,A1,US 20170259788 A1,20170259788,20170259788,2017-09-14,2016-03-09
942,USPAT,B1,US 9736699 B1,9736699,9736699,2017-08-15,2015-07-28
943,US-PGPUB,A1,US 20170225783 A1,20170225783,20170225783,2017-08-10,2017-02-03
944,USPAT,B2,US 10967970 B2,10967970,10967970,2021-04-06,2017-02-03
945,US-PGPUB,A1,US 20170220718 A1,20170220718,20170220718,2017-08-03,2016-02-01
946,USPAT,B2,US 10997329 B2,10997329,10997329,2021-05-04,2016-02-01
947,US-PGPUB,A1,US 20170206648 A1,20170206648,20170206648,2017-07-20,2017-01-20
948,USPAT,B2,US 10217207 B2,10217207,10217207,2019-02-26,2017-01-20
949,US-PGPUB,A1,US 20190206044 A1,20190206044,20190206044,2019-07-04,2019-01-11
950,USPAT,B2,US 10853931 B2,10853931,10853931,2020-12-01,2019-01-11
951,US-PGPUB,A1,US 20170182662 A1,20170182662,20170182662,2017-06-29,2016-12-02
952,US-PGPUB,A1,US 20170178417 A1,20170178417,20170178417,2017-06-22,2015-12-17
953,USPAT,B2,US 10521973 B2,10521973,10521973,2019-12-31,2015-12-17
954,US-PGPUB,A1,US 20170180201 A1,20170180201,20170180201,2017-06-22,2015-12-22
955,USPAT,B2,US 10044563 B2,10044563,10044563,2018-08-07,2015-12-22
956,US-PGPUB,A1,US 20180248754 A1,20180248754,20180248754,2018-08-30,2018-04-26
957,USPAT,B2,US 10547507 B2,10547507,10547507,2020-01-28,2018-04-26
958,US-PGPUB,A1,US 20170176190 A1,20170176190,20170176190,2017-06-22,2017-03-09
959,USPAT,B2,US 9921068 B2,9921068,9921068,2018-03-20,2017-03-09
960,US-PGPUB,A1,US 20180156618 A1,20180156618,20180156618,2018-06-07,2018-02-01
961,US-PGPUB,A1,US 20170169699 A1,20170169699,20170169699,2017-06-15,2017-01-17
962,USPAT,B2,US 9990836 B2,9990836,9990836,2018-06-05,2017-01-17
963,US-PGPUB,A1,US 20170147482 A1,20170147482,20170147482,2017-05-25,2015-11-20
964,USPAT,B2,US 9940222 B2,9940222,9940222,2018-04-10,2015-11-20
965,US-PGPUB,A1,US 20180196739 A1,20180196739,20180196739,2018-07-12,2018-03-09
966,US-PGPUB,A1,US 20170134974 A1,20170134974,20170134974,2017-05-11,2016-10-24
967,USPAT,B2,US 9961572 B2,9961572,9961572,2018-05-01,2016-10-24
968,US-PGPUB,A1,US 20170115826 A1,20170115826,20170115826,2017-04-27,2016-12-14
969,US-PGPUB,A1,US 20170087743 A1,20170087743,20170087743,2017-03-30,2016-12-09
970,USPAT,B2,US 10363684 B2,10363684,10363684,2019-07-30,2016-12-09
971,US-PGPUB,A1,US 20170089599 A1,20170089599,20170089599,2017-03-30,2016-07-17
972,US-PGPUB,A1,US 20170090484 A1,20170090484,20170090484,2017-03-30,2015-09-29
973,US-PGPUB,A1,US 20170080914 A1,20170080914,20170080914,2017-03-23,2015-09-17
974,US-PGPUB,A1,US 20170073071 A1,20170073071,20170073071,2017-03-16,2016-11-21
975,USPAT,B1,US 9575491 B1,9575491,9575491,2017-02-21,2015-09-03
976,US-PGPUB,A1,US 20170068244 A1,20170068244,20170068244,2017-03-09,2015-09-03
977,US-PGPUB,A1,US 20170041978 A1,20170041978,20170041978,2017-02-09,2016-10-25
978,US-PGPUB,A1,US 20170038407 A1,20170038407,20170038407,2017-02-09,2015-08-07
979,USPAT,B2,US 10444256 B2,10444256,10444256,2019-10-15,2015-08-07
980,US-PGPUB,A1,US 20170027045 A1,20170027045,20170027045,2017-01-26,2016-07-25
981,US-PGPUB,A1,US 20170011318 A1,20170011318,20170011318,2017-01-12,2016-01-07
982,US-PGPUB,A1,US 20160369629 A1,20160369629,20160369629,2016-12-22,2014-12-09
983,USPAT,B2,US 9995086 B2,9995086,9995086,2018-06-12,2014-12-09
984,US-PGPUB,A1,US 20160363543 A1,20160363543,20160363543,2016-12-15,2015-06-12
985,USPAT,B2,US 10168287 B2,10168287,10168287,2019-01-01,2015-06-12
986,US-PGPUB,A1,US 20190145909 A1,20190145909,20190145909,2019-05-16,2018-12-29
987,USPAT,B2,US 11009469 B2,11009469,11009469,2021-05-18,2018-12-29
988,US-PGPUB,A1,US 20160363932 A1,20160363932,20160363932,2016-12-15,2016-08-26
989,US-PGPUB,A1,US 20160331310 A1,20160331310,20160331310,2016-11-17,2015-01-05
990,USPAT,B2,US 10925536 B2,10925536,10925536,2021-02-23,2015-01-05
991,US-PGPUB,A1,US 20210169409 A1,20210169409,20210169409,2021-06-10,2021-02-22
992,USPAT,B1,US 9494940 B1,9494940,9494940,2016-11-15,2015-11-04
993,US-PGPUB,A1,US 20160328952 A1,20160328952,20160328952,2016-11-10,2016-07-19
994,USPAT,B2,US 9547977 B2,9547977,9547977,2017-01-17,2016-07-19
995,US-PGPUB,A1,US 20160330219 A1,20160330219,20160330219,2016-11-10,2016-05-04
996,US-PGPUB,A1,US 20220014547 A1,20220014547,20220014547,2022-01-13,2021-07-19
997,US-PGPUB,A1,US 20250133106 A1,20250133106,20250133106,2025-04-24,2024-07-30
998,US-PGPUB,A1,US 20160264223 A1,20160264223,20160264223,2016-09-15,2014-11-05
999,USPAT,B2,US 10315740 B2,10315740,10315740,2019-06-11,2014-11-05
1000,US-PGPUB,A1,US 20160267669 A1,20160267669,20160267669,2016-09-15,2016-03-09
1001,US-PGPUB,A1,US 20160250775 A1,20160250775,20160250775,2016-09-01,2014-09-30
1002,USPAT,B2,US 9789628 B2,9789628,9789628,2017-10-17,2014-09-30
1003,US-PGPUB,A1,US 20160238438 A1,20160238438,20160238438,2016-08-18,2013-11-22
1004,USPAT,B2,US 10228278 B2,10228278,10228278,2019-03-12,2013-11-22
1005,US-PGPUB,A1,US 20160189542 A1,20160189542,20160189542,2016-06-30,2015-11-24
1006,USPAT,B2,US 9652985 B2,9652985,9652985,2017-05-16,2015-11-24
1007,US-PGPUB,A1,US 20160146758 A1,20160146758,20160146758,2016-05-26,2014-11-24
1008,USPAT,B2,US 9746444 B2,9746444,9746444,2017-08-29,2014-11-24
1009,US-PGPUB,A1,US 20160109865 A1,20160109865,20160109865,2016-04-21,2014-05-29
1010,USPAT,B2,US 9302301 B2,9302301,9302301,2016-04-05,2006-12-19
1011,US-PGPUB,A1,US 20160065417 A1,20160065417,20160065417,2016-03-03,2015-10-28
1012,USPAT,B2,US 9716634 B2,9716634,9716634,2017-07-25,2015-10-28
1013,US-PGPUB,A1,US 20160052127 A1,20160052127,20160052127,2016-02-25,2015-01-07
1014,USPAT,B2,US 9623554 B2,9623554,9623554,2017-04-18,2015-01-07
1015,USPAT,B1,US 9266625 B1,9266625,9266625,2016-02-23,2013-04-09
1016,US-PGPUB,A1,US 20160096637 A1,20160096637,20160096637,2016-04-07,2015-12-11
1017,US-PGPUB,A1,US 20160010878 A1,20160010878,20160010878,2016-01-14,2015-07-14
1018,USPAT,B2,US 10451294 B2,10451294,10451294,2019-10-22,2015-07-14
1019,US-PGPUB,A1,US 20150370674 A1,20150370674,20150370674,2015-12-24,2014-06-19
1020,US-PGPUB,A1,US 20150369955 A1,20150369955,20150369955,2015-12-24,2015-01-13
1021,USPAT,B2,US 10324223 B2,10324223,10324223,2019-06-18,2015-01-13
1022,US-PGPUB,A1,US 20150353196 A1,20150353196,20150353196,2015-12-10,2015-06-09
1023,US-PGPUB,A1,US 20150332523 A1,20150332523,20150332523,2015-11-19,2015-05-19
1024,USPAT,B2,US 9537954 B2,9537954,9537954,2017-01-03,2015-05-19
1025,US-PGPUB,A1,US 20170124777 A1,20170124777,20170124777,2017-05-04,2016-12-29
1026,USPAT,B2,US 10140786 B2,10140786,10140786,2018-11-27,2016-12-29
1027,US-PGPUB,A1,US 20190028546 A1,20190028546,20190028546,2019-01-24,2018-09-12
1028,USPAT,B2,US 10805396 B2,10805396,10805396,2020-10-13,2018-09-12
1029,USPAT,B1,US 9162753 B1,9162753,9162753,2015-10-20,2013-12-31
1030,US-PGPUB,A1,US 20150241878 A1,20150241878,20150241878,2015-08-27,2014-02-25
1031,USPAT,B2,US 9720411 B2,9720411,9720411,2017-08-01,2014-02-25
1032,US-PGPUB,A1,US 20150219785 A1,20150219785,20150219785,2015-08-06,2013-05-20
1033,US-PGPUB,A1,US 20150212901 A1,20150212901,20150212901,2015-07-30,2014-01-27
1034,USPAT,B2,US 9430318 B2,9430318,9430318,2016-08-30,2014-01-27
1035,US-PGPUB,A1,US 20150205297 A1,20150205297,20150205297,2015-07-23,2015-04-01
1036,US-PGPUB,A1,US 20150198502 A1,20150198502,20150198502,2015-07-16,2015-01-13
1037,US-PGPUB,A1,US 20150186472 A1,20150186472,20150186472,2015-07-02,2013-12-26
1038,USPAT,B2,US 9569061 B2,9569061,9569061,2017-02-14,2013-12-26
1039,US-PGPUB,A1,US 20150181390 A1,20150181390,20150181390,2015-06-25,2015-03-06
1040,US-PGPUB,A1,US 20200053523 A1,20200053523,20200053523,2020-02-13,2019-10-17
1041,US-PGPUB,A1,US 20150140954 A1,20150140954,20150140954,2015-05-21,2014-12-22
1042,USPAT,B2,US 9094816 B2,9094816,9094816,2015-07-28,2014-12-22
1043,USPAT,B1,US 9019117 B1,9019117,9019117,2015-04-28,2012-09-29
1044,USPAT,B1,US 9245436 B1,9245436,9245436,2016-01-26,2014-08-21
1045,USPAT,B1,US 9508243 B1,9508243,9508243,2016-11-29,2015-12-13
1046,US-PGPUB,A1,US 20160358449 A1,20160358449,20160358449,2016-12-08,2015-12-13
1047,US-PGPUB,A1,US 20150067569 A1,20150067569,20150067569,2015-03-05,2013-11-15
1048,US-PGPUB,A1,US 20150066827 A1,20150066827,20150066827,2015-03-05,2013-09-05
1049,USPAT,B2,US 10346747 B2,10346747,10346747,2019-07-09,2013-11-15
1050,USPAT,B2,US 10346745 B2,10346745,10346745,2019-07-09,2013-09-05
1051,US-PGPUB,A1,US 20150040661 A1,20150040661,20150040661,2015-02-12,2013-08-11
1052,USPAT,B1,US 8949042 B1,8949042,8949042,2015-02-03,2014-04-02
1053,USPAT,B1,US 8892347 B1,8892347,8892347,2014-11-18,2013-06-01
1054,US-PGPUB,A1,US 20140358416 A1,20140358416,20140358416,2014-12-04,2013-06-01
1055,US-PGPUB,A1,US 20140336928 A1,20140336928,20140336928,2014-11-13,2014-05-12
1056,US-PGPUB,A1,US 20140320011 A1,20140320011,20140320011,2014-10-30,2014-04-29
1057,USPAT,B2,US 9277632 B2,9277632,9277632,2016-03-01,2014-04-29
1058,US-PGPUB,A1,US 20160212818 A1,20160212818,20160212818,2016-07-21,2016-01-21
1059,US-PGPUB,A1,US 20200245434 A1,20200245434,20200245434,2020-07-30,2019-11-27
1060,US-PGPUB,A1,US 20240334562 A1,20240334562,20240334562,2024-10-03,2023-12-26
1061,US-PGPUB,A1,US 20140316594 A1,20140316594,20140316594,2014-10-23,2013-04-17
1062,USPAT,B1,US 8866606 B1,8866606,8866606,2014-10-21,2013-09-10
1063,US-PGPUB,A1,US 20140233141 A1,20140233141,20140233141,2014-08-21,2014-02-19
1064,USPAT,B2,US 9413155 B2,9413155,9413155,2016-08-09,2014-02-19
1065,US-PGPUB,A1,US 20140236390 A1,20140236390,20140236390,2014-08-21,2013-02-20
1066,USPAT,B2,US 8880241 B2,8880241,8880241,2014-11-04,2013-02-20
1067,US-PGPUB,A1,US 20140189994 A1,20140189994,20140189994,2014-07-10,2013-01-07
1068,USPAT,B2,US 9440317 B2,9440317,9440317,2016-09-13,2013-01-07
1069,US-PGPUB,A1,US 20140163759 A1,20140163759,20140163759,2014-06-12,2013-12-20
1070,US-PGPUB,A1,US 20140145858 A1,20140145858,20140145858,2014-05-29,2011-09-22
1071,USPAT,B2,US 9697724 B2,9697724,9697724,2017-07-04,2011-09-22
1072,US-PGPUB,A1,US 20170206781 A1,20170206781,20170206781,2017-07-20,2017-04-05
1073,USPAT,B2,US 9767685 B2,9767685,9767685,2017-09-19,2017-04-05
1074,US-PGPUB,A1,US 20180025626 A1,20180025626,20180025626,2018-01-25,2017-09-01
1075,USPAT,B2,US 9928730 B2,9928730,9928730,2018-03-27,2017-09-01
1076,US-PGPUB,A1,US 20140142785 A1,20140142785,20140142785,2014-05-22,2013-10-04
1077,US-PGPUB,A1,US 20140115579 A1,20140115579,20140115579,2014-04-24,2012-10-19
1078,US-PGPUB,A1,US 20140104066 A1,20140104066,20140104066,2014-04-17,2013-10-11
1079,USPAT,B2,US 9466203 B2,9466203,9466203,2016-10-11,2013-10-11
1080,US-PGPUB,A1,US 20140104972 A1,20140104972,20140104972,2014-04-17,2013-10-11
1081,USPAT,B2,US 9550312 B2,9550312,9550312,2017-01-24,2013-10-11
1082,US-PGPUB,A1,US 20140047064 A1,20140047064,20140047064,2014-02-13,2013-04-16
1083,USPAT,B2,US 9467500 B2,9467500,9467500,2016-10-11,2013-04-16
1084,US-PGPUB,A1,US 20170019483 A1,20170019483,20170019483,2017-01-19,2016-09-27
1085,USPAT,B2,US 9800667 B2,9800667,9800667,2017-10-24,2016-09-27
1086,US-PGPUB,A1,US 20140006601 A1,20140006601,20140006601,2014-01-02,2012-07-02
1087,USPAT,B2,US 9069763 B2,9069763,9069763,2015-06-30,2012-07-02
1088,US-PGPUB,A1,US 20130304251 A1,20130304251,20130304251,2013-11-14,2012-05-11
1089,USPAT,B2,US 8943892 B2,8943892,8943892,2015-02-03,2012-05-11
1090,US-PGPUB,A1,US 20130153324 A1,20130153324,20130153324,2013-06-20,2012-10-11
1091,USPAT,B2,US 8950540 B2,8950540,8950540,2015-02-10,2012-10-11
1092,US-PGPUB,A1,US 20150217612 A1,20150217612,20150217612,2015-08-06,2015-02-09
1093,US-PGPUB,A1,US 20130154850 A1,20130154850,20130154850,2013-06-20,2013-02-14
1094,USPAT,B2,US 8581743 B2,8581743,8581743,2013-11-12,2013-02-14
1095,US-PGPUB,A1,US 20130155058 A1,20130155058,20130155058,2013-06-20,2012-12-12
1096,USPAT,B2,US 9070216 B2,9070216,9070216,2015-06-30,2012-12-12
1097,USPAT,B2,US 8457808 B2,8457808,8457808,2013-06-04,2008-07-16
1098,US-PGPUB,A1,US 20130110932 A1,20130110932,20130110932,2013-05-02,2012-12-13
1099,US-PGPUB,A1,US 20130097306 A1,20130097306,20130097306,2013-04-18,2011-10-18
1100,US-PGPUB,A1,US 20130073488 A1,20130073488,20130073488,2013-03-21,2012-08-20
1101,USPAT,B2,US 8725665 B2,8725665,8725665,2014-05-13,2012-08-20
1102,US-PGPUB,A1,US 20130066470 A1,20130066470,20130066470,2013-03-14,2011-12-21
1103,USPAT,B2,US 8831784 B2,8831784,8831784,2014-09-09,2011-12-21
1104,US-PGPUB,A1,US 20120296689 A1,20120296689,20120296689,2012-11-22,2012-05-03
1105,US-PGPUB,A1,US 20120213625 A1,20120213625,20120213625,2012-08-23,2012-02-20
1106,US-PGPUB,A1,US 20170088368 A1,20170088368,20170088368,2017-03-30,2015-11-04
1107,US-PGPUB,A1,US 20120215348 A1,20120215348,20120215348,2012-08-23,2011-02-19
1108,USPAT,B2,US 8805579 B2,8805579,8805579,2014-08-12,2011-02-19
1109,US-PGPUB,A1,US 20120126700 A1,20120126700,20120126700,2012-05-24,2011-11-18
1110,USPAT,B2,US 8786189 B2,8786189,8786189,2014-07-22,2011-11-18
1111,US-PGPUB,A1,US 20120087203 A1,20120087203,20120087203,2012-04-12,2010-10-11
1112,USPAT,B2,US 8807823 B2,8807823,8807823,2014-08-19,2010-10-11
1113,US-PGPUB,A1,US 20140313851 A1,20140313851,20140313851,2014-10-23,2014-07-03
1114,USPAT,B2,US 8950931 B2,8950931,8950931,2015-02-10,2014-07-03
1115,US-PGPUB,A1,US 20120089726 A1,20120089726,20120089726,2012-04-12,2010-11-19
1116,USPAT,B2,US 8645529 B2,8645529,8645529,2014-02-04,2010-11-19
1117,US-PGPUB,A1,US 20120040650 A1,20120040650,20120040650,2012-02-16,2011-10-20
1118,US-PGPUB,A1,US 20120035797 A1,20120035797,20120035797,2012-02-09,2009-11-27
1119,USPAT,B2,US 9164512 B2,9164512,9164512,2015-10-20,2009-11-27
1120,US-PGPUB,A1,US 20120033851 A1,20120033851,20120033851,2012-02-09,2011-04-22
1121,USPAT,B2,US 9014415 B2,9014415,9014415,2015-04-21,2011-04-22
1122,US-PGPUB,A1,US 20120022700 A1,20120022700,20120022700,2012-01-26,2011-09-27
1123,USPAT,B2,US 8731724 B2,8731724,8731724,2014-05-20,2011-09-27
1124,US-PGPUB,A1,US 20140245071 A1,20140245071,20140245071,2014-08-28,2014-05-08
1125,USPAT,B2,US 9639413 B2,9639413,9639413,2017-05-02,2014-05-08
1126,US-PGPUB,A1,US 20120001617 A1,20120001617,20120001617,2012-01-05,2011-07-01
1127,USPAT,B2,US 8659286 B2,8659286,8659286,2014-02-25,2011-07-01
1128,US-PGPUB,A1,US 20110320540 A1,20110320540,20110320540,2011-12-29,2010-06-25
1129,USPAT,B2,US 8285800 B2,8285800,8285800,2012-10-09,2010-06-25
1130,US-PGPUB,A1,US 20110238582 A1,20110238582,20110238582,2011-09-29,2010-03-23
1131,US-PGPUB,A1,US 20110192315 A1,20110192315,20110192315,2011-08-11,2011-02-10
1132,USPAT,B2,US 8505461 B2,8505461,8505461,2013-08-13,2011-02-10
1133,US-PGPUB,A1,US 20110185962 A1,20110185962,20110185962,2011-08-04,2011-01-26
1134,US-PGPUB,A1,US 20110178935 A1,20110178935,20110178935,2011-07-21,2009-10-06
1135,US-PGPUB,A1,US 20110178830 A1,20110178830,20110178830,2011-07-21,2011-01-20
1136,US-PGPUB,A1,US 20110139030 A1,20110139030,20110139030,2011-06-16,2011-02-23
1137,USPAT,B2,US 8327769 B2,8327769,8327769,2012-12-11,2011-02-23
1138,US-PGPUB,A1,US 20110106313 A1,20110106313,20110106313,2011-05-05,2009-04-20
1139,USPAT,B2,US 8924018 B2,8924018,8924018,2014-12-30,2009-04-20
1140,US-PGPUB,A1,US 20110066719 A1,20110066719,20110066719,2011-03-17,2008-01-31
1141,US-PGPUB,A1,US 20110067006 A1,20110067006,20110067006,2011-03-17,2009-09-11
1142,USPAT,B2,US 8527955 B2,8527955,8527955,2013-09-03,2009-09-11
1143,US-PGPUB,A1,US 20130283239 A1,20130283239,20130283239,2013-10-24,2013-06-21
1144,USPAT,B2,US 8924936 B2,8924936,8924936,2014-12-30,2013-06-21
1145,US-PGPUB,A1,US 20150067649 A1,20150067649,20150067649,2015-03-05,2014-10-09
1146,USPAT,B2,US 9176844 B2,9176844,9176844,2015-11-03,2014-10-09
1147,US-PGPUB,A1,US 20150378866 A1,20150378866,20150378866,2015-12-31,2015-09-03
1148,USPAT,B2,US 9442821 B2,9442821,9442821,2016-09-13,2015-09-03
1149,US-PGPUB,A1,US 20160328313 A1,20160328313,20160328313,2016-11-10,2016-07-21
1150,USPAT,B2,US 9753838 B2,9753838,9753838,2017-09-05,2016-07-21
1151,US-PGPUB,A1,US 20110054691 A1,20110054691,20110054691,2011-03-03,2010-05-06
1152,USPAT,B2,US 8812156 B2,8812156,8812156,2014-08-19,2010-05-06
1153,US-PGPUB,A1,US 20100280863 A1,20100280863,20100280863,2010-11-04,2007-12-20
1154,US-PGPUB,A1,US 20100277307 A1,20100277307,20100277307,2010-11-04,2009-05-01
1155,USPAT,B2,US 8138940 B2,8138940,8138940,2012-03-20,2009-05-01
1156,US-PGPUB,A1,US 20100223008 A1,20100223008,20100223008,2010-09-02,2008-01-16
1157,USPAT,B2,US 8315789 B2,8315789,8315789,2012-11-20,2008-01-16
1158,US-PGPUB,A1,US 20100082155 A1,20100082155,20100082155,2010-04-01,2007-09-20
1159,US-PGPUB,A1,US 20100082842 A1,20100082842,20100082842,2010-04-01,2009-09-30
1160,USPAT,B2,US 8631161 B2,8631161,8631161,2014-01-14,2009-09-30
1161,US-PGPUB,A1,US 20100070179 A1,20100070179,20100070179,2010-03-18,2008-09-17
1162,US-PGPUB,A1,US 20100057237 A1,20100057237,20100057237,2010-03-04,2008-09-02
1163,USPAT,B2,US 8494798 B2,8494798,8494798,2013-07-23,2008-09-02
1164,US-PGPUB,A1,US 20100049367 A1,20100049367,20100049367,2010-02-25,2009-04-17
1165,US-PGPUB,A1,US 20100021272 A1,20100021272,20100021272,2010-01-28,2008-07-24
1166,USPAT,B1,US 9546054 B1,9546054,9546054,2017-01-17,2014-09-29
1167,US-PGPUB,A1,US 20090326876 A1,20090326876,20090326876,2009-12-31,2009-06-24
1168,USPAT,B2,US 8706452 B2,8706452,8706452,2014-04-22,2009-06-24
1169,US-PGPUB,A1,US 20090320394 A1,20090320394,20090320394,2009-12-31,2005-11-04
1170,USPAT,B2,US 7614303 B2,7614303,7614303,2009-11-10,2007-03-27
1171,US-PGPUB,A1,US 20090260619 A1,20090260619,20090260619,2009-10-22,2008-04-20
1172,US-PGPUB,A1,US 20090216820 A1,20090216820,20090216820,2009-08-27,2007-05-11
1173,USPAT,B2,US 8429108 B2,8429108,8429108,2013-04-23,2007-05-11
1174,USPAT,B2,US 7549077 B2,7549077,7549077,2009-06-16,2005-04-22
1175,US-PGPUB,A1,US 20090114140 A1,20090114140,20090114140,2009-05-07,2007-11-05
1176,USPAT,B2,US 7926438 B2,7926438,7926438,2011-04-19,2007-11-05
1177,US-PGPUB,A1,US 20090073034 A1,20090073034,20090073034,2009-03-19,2008-05-19
1178,USPAT,B2,US 8195343 B2,8195343,8195343,2012-06-05,2008-05-19
1179,US-PGPUB,A1,US 20080281472 A1,20080281472,20080281472,2008-11-13,2008-03-03
1180,USPAT,B2,US 7904209 B2,7904209,7904209,2011-03-08,2008-03-03
1181,US-PGPUB,A1,US 20080247549 A1,20080247549,20080247549,2008-10-09,2008-02-13
1182,USPAT,B2,US 8121729 B2,8121729,8121729,2012-02-21,2008-02-13
1183,US-PGPUB,A1,US 20080217279 A1,20080217279,20080217279,2008-09-11,2006-10-17
1184,US-PGPUB,A1,US 20080202633 A1,20080202633,20080202633,2008-08-28,2007-02-28
1185,US-PGPUB,A1,US 20080209078 A1,20080209078,20080209078,2008-08-28,2008-02-04
1186,USPAT,B2,US 8276115 B2,8276115,8276115,2012-09-25,2008-02-04
1187,US-PGPUB,A1,US 20120291008 A1,20120291008,20120291008,2012-11-15,2012-07-25
1188,USPAT,B2,US 8640089 B2,8640089,8640089,2014-01-28,2012-07-25
1189,US-PGPUB,A1,US 20080195253 A1,20080195253,20080195253,2008-08-14,2008-02-04
1190,USPAT,B2,US 8127390 B2,8127390,8127390,2012-03-06,2008-02-04
1191,US-PGPUB,A1,US 20080130850 A1,20080130850,20080130850,2008-06-05,2006-11-30
1192,USPAT,B2,US 7912191 B2,7912191,7912191,2011-03-22,2006-11-30
1193,US-PGPUB,A1,US 20080114673 A1,20080114673,20080114673,2008-05-15,2006-11-14
1194,US-PGPUB,A1,US 20080022564 A1,20080022564,20080022564,2008-01-31,2006-07-31
1195,USPAT,B2,US 7627966 B2,7627966,7627966,2009-12-08,2006-07-31
1196,US-PGPUB,A1,US 20080016017 A1,20080016017,20080016017,2008-01-17,2006-07-11
1197,US-PGPUB,A1,US 20070288269 A1,20070288269,20070288269,2007-12-13,2007-03-28
1198,US-PGPUB,A1,US 20070271877 A1,20070271877,20070271877,2007-11-29,2005-02-14
1199,US-PGPUB,A1,US 20070241878 A1,20070241878,20070241878,2007-10-18,2006-06-22
1200,USPAT,B2,US 8077026 B2,8077026,8077026,2011-12-13,2006-06-22
1201,US-PGPUB,A1,US 20070214584 A1,20070214584,20070214584,2007-09-20,2006-03-14
1202,US-PGPUB,A1,US 20070174103 A1,20070174103,20070174103,2007-07-26,2006-01-24
1203,USPAT,B2,US 7474980 B2,7474980,7474980,2009-01-06,2006-01-24
1204,US-PGPUB,A1,US 20070093991 A1,20070093991,20070093991,2007-04-26,2005-10-20
1205,USPAT,B2,US 7312703 B2,7312703,7312703,2007-12-25,2005-10-20
1206,US-PGPUB,A1,US 20070035255 A1,20070035255,20070035255,2007-02-15,2006-04-20
1207,US-PGPUB,A1,US 20060287783 A1,20060287783,20060287783,2006-12-21,2006-05-24
1208,US-PGPUB,A1,US 20060237649 A1,20060237649,20060237649,2006-10-26,2006-03-22
1209,USPAT,B2,US 7485871 B2,7485871,7485871,2009-02-03,2006-03-22
1210,US-PGPUB,A1,US 20110174982 A1,20110174982,20110174982,2011-07-21,2009-01-30
1211,USPAT,B2,US 8309934 B2,8309934,8309934,2012-11-13,2009-01-30
1212,US-PGPUB,A1,US 20060235554 A1,20060235554,20060235554,2006-10-19,2005-04-15
1213,USPAT,B2,US 7873428 B2,7873428,7873428,2011-01-18,2005-04-15
1214,US-PGPUB,A1,US 20060217934 A1,20060217934,20060217934,2006-09-28,2005-03-05
1215,USPAT,B2,US 7243050 B2,7243050,7243050,2007-07-10,2005-03-05
1216,US-PGPUB,A1,US 20060208912 A1,20060208912,20060208912,2006-09-21,2005-03-14
1217,USPAT,B2,US 7253741 B2,7253741,7253741,2007-08-07,2005-03-14
1218,US-PGPUB,A1,US 20060174302 A1,20060174302,20060174302,2006-08-03,2005-02-01
1219,USPAT,B1,US 7080141 B1,7080141,7080141,2006-07-18,2002-04-12
1220,US-PGPUB,A1,US 20060277299 A1,20060277299,20060277299,2006-12-07,2006-05-26
1221,USPAT,B2,US 7509415 B2,7509415,7509415,2009-03-24,2006-05-26
1222,US-PGPUB,A1,US 20060142880 A1,20060142880,20060142880,2006-06-29,2005-12-14
1223,USPAT,B2,US 7403838 B2,7403838,7403838,2008-07-22,2005-12-14
1224,USPAT,B1,US 7066707 B1,7066707,7066707,2006-06-27,2002-03-01
1225,US-PGPUB,A1,US 20060123022 A1,20060123022,20060123022,2006-06-08,2005-09-12
1226,USPAT,B2,US 7657545 B2,7657545,7657545,2010-02-02,2005-09-12
1227,US-PGPUB,A1,US 20100094911 A1,20100094911,20100094911,2010-04-15,2009-12-15
1228,USPAT,B2,US 8051106 B2,8051106,8051106,2011-11-01,2009-12-15
1229,US-PGPUB,A1,US 20110295633 A1,20110295633,20110295633,2011-12-01,2011-08-03
1230,US-PGPUB,A1,US 20140136251 A1,20140136251,20140136251,2014-05-15,2014-01-22
1231,USPAT,B2,US 9361598 B2,9361598,9361598,2016-06-07,2014-01-22
1232,US-PGPUB,A1,US 20060048800 A1,20060048800,20060048800,2006-03-09,2005-09-09
1233,US-PGPUB,A1,US 20060053094 A1,20060053094,20060053094,2006-03-09,2004-09-03
1234,US-PGPUB,A1,US 20050259664 A1,20050259664,20050259664,2005-11-24,2004-05-19
1235,USPAT,B2,US 7031262 B2,7031262,7031262,2006-04-18,2004-05-19
1236,US-PGPUB,A1,US 20050246686 A1,20050246686,20050246686,2005-11-03,2004-07-30
1237,USPAT,B2,US 7631296 B2,7631296,7631296,2009-12-08,2004-07-30
1238,US-PGPUB,A1,US 20050204787 A1,20050204787,20050204787,2005-09-22,2005-03-11
1239,US-PGPUB,A1,US 20050114025 A1,20050114025,20050114025,2005-05-26,2004-10-27
