citing_pub,cited_pub,cited_pub_normalized,cited_pub_country,cited_ipc,cited_cpc,cited_national_class,category,citation_type,cited_npl_text,cited_ipc3
12094355,9946531,9946531,US,,,,cited by examiner,patcit,,B60;G06
12094355,9964952,9964952,US,,,,cited by examiner,patcit,,G05
12094355,9989967,9989967,US,,,,cited by examiner,patcit,,G01;G05
12094355,9990548,9990548,US,,,,cited by examiner,patcit,,G05;G06
12094355,10005460,10005460,US,,,,cited by examiner,patcit,,B60;G08
12094355,10019011,10019011,US,,,,cited by examiner,patcit,,B60;G01;G05;G08
12094355,10042359,10042359,US,,,,cited by examiner,patcit,,G01;G05
12094355,10067509,10067509,US,,,,cited by examiner,patcit,,G05;G06
12094355,10156848,10156848,US,,,,cited by examiner,patcit,,G01;G05
12094355,10268192,10268192,US,,,,cited by examiner,patcit,,B60;G05
12094355,10272827,10272827,US,,,,cited by examiner,patcit,,B60;G01
12094355,10299216,10299216,US,,,,cited by examiner,patcit,,G05;G08;H04
12094355,10310505,10310505,US,,,,cited by examiner,patcit,,B60;G05;G08;H04
12094355,10332396,10332396,US,,,,cited by examiner,patcit,,B60;G05;G08;H04
12094355,10346797,10346797,US,,,,cited by examiner,patcit,,B66;G05;G06
12094355,10395332,10395332,US,,,,cited by examiner,patcit,,G01;G05;G06;H04
12094355,10459453,10459453,US,,,,cited by examiner,patcit,,B66;G05
12094355,10599155,10599155,US,,,,cited by examiner,patcit,,B60;G05;G06
12094355,11057498,11057498,US,,,,cited by examiner,patcit,,G05;H04
12094355,11059494,11059494,US,,,,cited by examiner,patcit,,B60
12094355,11242051,11242051,US,,,,cited by examiner,patcit,,B60;G05;G08
12094355,20050054450,20050054450,US,,,463 58,cited by examiner,patcit,,
12094355,20050131643,20050131643,US,,,701414,cited by examiner,patcit,,
12094355,20050137786,20050137786,US,,,701482,cited by examiner,patcit,,
12094355,20050201320,20050201320,US,,,370328,cited by examiner,patcit,,
12094355,20070005609,20070005609,US,,,,cited by examiner,patcit,,
12094355,20070021915,20070021915,US,,,701301,cited by examiner,patcit,,
12094355,20070200663,20070200663,US,,,340  531,cited by examiner,patcit,,
12094355,20070239992,20070239992,US,,,713186,cited by examiner,patcit,,
12094355,20080027635,20080027635,US,,,34099519,cited by examiner,patcit,,
12094355,20080046175,20080046175,US,,,701414,cited by examiner,patcit,,
12094355,20080059057,20080059057,US,,,701465,cited by examiner,patcit,,
12094355,20080082261,20080082261,US,,,701414,cited by examiner,patcit,,
12094355,20080106390,20080106390,US,,,340  52,cited by examiner,patcit,,
12094355,20080122605,20080122605,US,,,340467,cited by examiner,patcit,,
12094355,20080122652,20080122652,US,,,340902,cited by examiner,patcit,,
12094355,20080133136,20080133136,US,,,340901,cited by examiner,patcit,,
12094355,20080140318,20080140318,US,,,702  3,cited by examiner,patcit,,
12094355,20090140887,20090140887,US,,,701116,cited by examiner,patcit,,
12094355,20110037582,20110037582,US,,,340438,cited by examiner,patcit,,
12094355,20110307121,20110307121,US,,,701  1,cited by examiner,patcit,,
12094355,20120056758,20120056758,US,,,3409322,cited by examiner,patcit,,
12094355,20120115446,20120115446,US,,,4554141,cited by examiner,patcit,,
12094355,20120323474,20120323474,US,,,701117,cited by examiner,patcit,,
12094355,20130110349,20130110349,US,,,701 36,cited by examiner,patcit,,
12094355,20130173084,20130173084,US,,,701  1,cited by examiner,patcit,,
12094355,20130282199,20130282199,US,,,701  1,cited by examiner,patcit,,
12094355,20130325241,20130325241,US,,,701 23,cited by examiner,patcit,,
12094355,20140173716,20140173716,US,,,726 17,cited by examiner,patcit,,
12094355,20140278029,20140278029,US,,,701117,cited by examiner,patcit,,
12094355,20150158499,20150158499,US,,,701  1,cited by examiner,patcit,,
12094355,20150353082,20150353082,US,,,701 41,cited by examiner,patcit,,
12094355,20150360611,20150360611,US,,,340436,cited by examiner,patcit,,
12094355,20160201277,20160201277,US,,,73146,cited by examiner,patcit,,
12094355,20160214608,20160214608,US,,,,cited by examiner,patcit,,
12094355,20160288699,20160288699,US,,,,cited by examiner,patcit,,
12094355,20160355198,20160355198,US,,,,cited by examiner,patcit,,
12094355,20170019349,20170019349,US,,,,cited by examiner,patcit,,
12094355,20170025013,20170025013,US,,,,cited by examiner,patcit,,
12094355,20170038775,20170038775,US,,,,cited by examiner,patcit,,
12094355,20170057542,20170057542,US,,,,cited by examiner,patcit,,
12094355,20170080900,20170080900,US,,,,cited by examiner,patcit,,
12094355,20170097640,20170097640,US,,,,cited by examiner,patcit,,
12094355,20170123423,20170123423,US,,,,cited by examiner,patcit,,
12094355,20170124476,20170124476,US,,,,cited by examiner,patcit,,
12094355,20170139411,20170139411,US,,,,cited by examiner,patcit,,
12094355,20170168809,20170168809,US,,,,cited by examiner,patcit,,
12094355,20170174221,20170174221,US,,,,cited by examiner,patcit,,
12094355,20170192438,20170192438,US,,,,cited by examiner,patcit,,
12094355,20170212525,20170212525,US,,,,cited by examiner,patcit,,
12094355,20170213165,20170213165,US,,,,cited by examiner,patcit,,
12094355,20170223046,20170223046,US,,,,cited by examiner,patcit,,
12094355,20170227964,20170227964,US,,,,cited by examiner,patcit,,
12094355,20170267256,20170267256,US,,,,cited by examiner,patcit,,
12094355,20170278390,20170278390,US,,,,cited by examiner,patcit,,
12094355,20170291608,20170291608,US,,,,cited by examiner,patcit,,
12094355,20170291638,20170291638,US,,,,cited by examiner,patcit,,
12094355,20170300053,20170300053,US,,,,cited by examiner,patcit,,
12094355,20170305434,20170305434,US,,,,cited by examiner,patcit,,
12094355,20170313320,20170313320,US,,,,cited by examiner,patcit,,
12094355,20170316333,20170316333,US,,,,cited by examiner,patcit,,
12094355,20170320500,20170320500,US,,,,cited by examiner,patcit,,
12094355,20170323566,20170323566,US,,,,cited by examiner,patcit,,
12094355,20170327082,20170327082,US,,,,cited by examiner,patcit,,
12094355,20170349184,20170349184,US,,,,cited by examiner,patcit,,
12094355,20170364069,20170364069,US,,,,cited by examiner,patcit,,
12094355,20180004223,20180004223,US,,,,cited by examiner,patcit,,
12094355,20180012492,20180012492,US,,,,cited by examiner,patcit,,
12094355,20180056851,20180056851,US,,,,cited by examiner,patcit,,
12094355,20180074490,20180074490,US,,,,cited by examiner,patcit,,
12094355,20180086336,20180086336,US,,,,cited by examiner,patcit,,
12094355,20180088571,20180088571,US,,,,cited by examiner,patcit,,
12094355,20180098227,20180098227,US,,,,cited by examiner,patcit,,
12094355,20180118219,20180118219,US,,,,cited by examiner,patcit,,
12094355,20180130161,20180130161,US,,,,cited by examiner,patcit,,
12094355,20180134286,20180134286,US,,,,cited by examiner,patcit,,
12094355,20180136655,20180136655,US,,,,cited by examiner,patcit,,
12094355,20180141544,20180141544,US,,,,cited by examiner,patcit,,
12094355,20180188043,20180188043,US,,,,cited by examiner,patcit,,
12094355,20180201182,20180201182,US,,,,cited by examiner,patcit,,
12094355,20180203454,20180203454,US,,,,cited by examiner,patcit,,
12094355,20180203461,20180203461,US,,,,cited by examiner,patcit,,
12094355,20180208199,20180208199,US,,,,cited by examiner,patcit,,
12094355,20180211532,20180211532,US,,,,cited by examiner,patcit,,
12094355,20180211541,20180211541,US,,,,cited by examiner,patcit,,
12094355,20180218601,20180218601,US,,,,cited by examiner,patcit,,
12094355,20180232639,20180232639,US,,,,cited by examiner,patcit,,
12094355,20180233040,20180233040,US,,,,cited by examiner,patcit,,
12094355,20180260956,20180260956,US,,,,cited by examiner,patcit,,
12094355,20180301033,20180301033,US,,,,cited by examiner,patcit,,
12094355,20180319403,20180319403,US,,,,cited by examiner,patcit,,
12094355,20180329418,20180329418,US,,,,cited by examiner,patcit,,
12094355,20180356838,20180356838,US,,,,cited by examiner,patcit,,
12094355,20190001976,20190001976,US,,,,cited by examiner,patcit,,
12094355,20190001977,20190001977,US,,,,cited by examiner,patcit,,
12094355,20190018411,20190018411,US,,,,cited by examiner,patcit,,
12094355,20190019133,20190019133,US,,,,cited by examiner,patcit,,
12094355,20190050667,20190050667,US,,,,cited by examiner,patcit,,
12094355,20190051179,20190051179,US,,,,cited by examiner,patcit,,
12094355,20190051233,20190051233,US,,,,cited by examiner,patcit,,
12094355,20190064793,20190064793,US,,,,cited by examiner,patcit,,
12094355,20190071092,20190071092,US,,,,cited by examiner,patcit,,
12094355,20190071093,20190071093,US,,,,cited by examiner,patcit,,
12094355,20190072965,20190072965,US,,,,cited by examiner,patcit,,
12094355,20190072966,20190072966,US,,,,cited by examiner,patcit,,
12094355,20190072973,20190072973,US,,,,cited by examiner,patcit,,
12094355,20190086916,20190086916,US,,,,cited by examiner,patcit,,
12094355,20190087672,20190087672,US,,,,cited by examiner,patcit,,
12094355,20190088148,20190088148,US,,,,cited by examiner,patcit,,
12094355,20190111917,20190111917,US,,,,cited by examiner,patcit,,
12094355,20190113933,20190113933,US,,,,cited by examiner,patcit,,
12094355,20190118801,20190118801,US,,,,cited by examiner,patcit,,
12094355,20190122540,20190122540,US,,,,cited by examiner,patcit,,
12094355,20190161092,20190161092,US,,,,cited by examiner,patcit,,
12094355,20190163186,20190163186,US,,,,cited by examiner,patcit,,
12094355,20190184981,20190184981,US,,,,cited by examiner,patcit,,
12094355,20190193724,20190193724,US,,,,cited by examiner,patcit,,
12094355,20190193749,20190193749,US,,,,cited by examiner,patcit,,
12094355,20190196500,20190196500,US,,,,cited by examiner,patcit,,
12094355,20190215671,20190215671,US,,,,cited by examiner,patcit,,
12094355,20190256087,20190256087,US,,,,cited by examiner,patcit,,
12094355,20190272389,20190272389,US,,,,cited by examiner,patcit,,
12094355,20190272433,20190272433,US,,,,cited by examiner,patcit,,
12094355,20190276022,20190276022,US,,,,cited by examiner,patcit,,
12094355,20190287063,20190287063,US,,,,cited by examiner,patcit,,
12094355,20190308621,20190308621,US,,,,cited by examiner,patcit,,
12094355,20190318277,20190318277,US,,,,cited by examiner,patcit,,
12094355,20190337521,20190337521,US,,,,cited by examiner,patcit,,
12094355,20190367020,20190367020,US,,,,cited by examiner,patcit,,
12094355,20190367036,20190367036,US,,,,cited by examiner,patcit,,
12094355,20190370574,20190370574,US,,,,cited by examiner,patcit,,
12094355,20190384294,20190384294,US,,,,cited by examiner,patcit,,
12094355,20200001890,20200001890,US,,,,cited by examiner,patcit,,
12094355,20200004242,20200004242,US,,,,cited by examiner,patcit,,
12094355,20200012295,20200012295,US,,,,cited by examiner,patcit,,
12094355,20200047771,20200047771,US,,,,cited by examiner,patcit,,
12094355,20200050198,20200050198,US,,,,cited by examiner,patcit,,
12094355,20200050211,20200050211,US,,,,cited by examiner,patcit,,
12094355,20200051194,20200051194,US,,,,cited by examiner,patcit,,
12094355,20200074863,20200074863,US,,,,cited by examiner,patcit,,
12094355,20200116515,20200116515,US,,,,cited by examiner,patcit,,
12094355,20200133308,20200133308,US,,,,cited by examiner,patcit,,
12094355,20200142075,20200142075,US,,,,cited by examiner,patcit,,
12094355,20200160624,20200160624,US,,,,cited by examiner,patcit,,
12094355,20200162481,20200162481,US,,,,cited by examiner,patcit,,
12094355,20200180612,20200180612,US,,,,cited by examiner,patcit,,
12094355,20200202705,20200202705,US,,,,cited by examiner,patcit,,
12094355,20200209853,20200209853,US,,,,cited by examiner,patcit,,
12094355,20200209888,20200209888,US,,,,cited by examiner,patcit,,
12094355,20200317216,20200317216,US,,,,cited by examiner,patcit,,
12094355,20200393849,20200393849,US,,,,cited by examiner,patcit,,
12094355,20210053573,20210053573,US,,,,cited by examiner,patcit,,
12094355,20210082296,20210082296,US,,,,cited by examiner,patcit,,
12094355,20210082297,20210082297,US,,,,cited by examiner,patcit,,
12094355,20210097311,20210097311,US,,,,cited by examiner,patcit,,
12094355,20210110708,20210110708,US,,,,cited by examiner,patcit,,
12094355,20210114616,20210114616,US,,,,cited by examiner,patcit,,
12094355,20210191399,20210191399,US,,,,cited by examiner,patcit,,
12094355,20210201664,20210201664,US,,,,cited by examiner,patcit,,
12094355,20210362710,20210362710,US,,,,cited by examiner,patcit,,
12094355,20220005291,20220005291,US,,,,cited by examiner,patcit,,
12094355,20220126864,20220126864,US,,,,cited by examiner,patcit,,
12094355,20220277651,20220277651,US,,,,cited by examiner,patcit,,
12094355,20220306122,20220306122,US,,,,cited by examiner,patcit,,
12094355,20220375348,20220375348,US,,,,cited by examiner,patcit,,
12094355,20230078294,20230078294,US,,,701 25,cited by examiner,patcit,,
12094355,20240103513,20240103513,US,,,,cited by examiner,patcit,,
12098980,10462366,10462366,US,,,,cited by applicant,patcit,,G06;H04
12098980,10726712,10726712,US,,,,cited by applicant,patcit,,G05;G08;H04
12098980,10832562,10832562,US,,,,cited by applicant,patcit,,B64;G08
12098980,11186365,11186365,US,,,,cited by applicant,patcit,,B64;G08
12098980,11415486,11415486,US,,,,cited by applicant,patcit,,B64;G01;G05;G08
12098980,11740160,11740160,US,,,702108,cited by examiner,patcit,,B64;G01;G05;G08
12101223,9204329,9204329,US,,,,cited by applicant,patcit,,H04
12101223,9311160,9311160,US,,,,cited by applicant,patcit,,G06;H04
12101223,9788211,9788211,US,,,,cited by applicant,patcit,,H04
12101223,20170181021,20170181021,US,,,,cited by applicant,patcit,,
12101223,20170279635,20170279635,US,,,,cited by applicant,patcit,,
12101223,20180246746,20180246746,US,,,,cited by applicant,patcit,,
12101223,20190280918,20190280918,US,,,,cited by examiner,patcit,,
12101223,20200034165,20200034165,US,,,,cited by applicant,patcit,,
12101223,20200045583,20200045583,US,,,,cited by examiner,patcit,,
12101223,20200244320,20200244320,US,,,,cited by applicant,patcit,,
12112650,5645137,5645137,US,,,280279,cited by examiner,patcit,,
12112650,5920278,5920278,US,,,342 36,cited by examiner,patcit,,
12112650,8295854,8295854,US,,,455418,cited by examiner,patcit,,
12112650,8594705,8594705,US,,,455418,cited by examiner,patcit,,
12112650,8773281,8773281,US,,,340903,cited by examiner,patcit,,G08
12112650,9111453,9111453,US,,,,cited by examiner,patcit,,G06;G08;H04
12112650,9330303,9330303,US,,,,cited by examiner,patcit,,G06;G07;G08;H04
12112650,9786178,9786178,US,,,,cited by examiner,patcit,,B60;G08
12112650,10086782,10086782,US,,,,cited by examiner,patcit,,B60;G05;G06;G07
12112650,10156848,10156848,US,,,,cited by examiner,patcit,,G01;G05
12112650,10255769,10255769,US,,,,cited by examiner,patcit,,G01;G05;G06;G08;H04
12112650,10304317,10304317,US,,,,cited by examiner,patcit,,G08
12112650,10382889,10382889,US,,,,cited by examiner,patcit,,H04
12112650,10515390,10515390,US,,,,cited by examiner,patcit,,A61;B60;B62;G01;G02;G05;G06;G08
12112650,10599155,10599155,US,,,,cited by examiner,patcit,,B60;G05;G06
12112650,10915762,10915762,US,,,,cited by examiner,patcit,,G05;G06
12112650,11288886,11288886,US,,,,cited by examiner,patcit,,G01;G06
12112650,11322017,11322017,US,,,,cited by examiner,patcit,,G08
12112650,11393339,11393339,US,,,,cited by examiner,patcit,,B60;G01;G08
12112650,11466997,11466997,US,,,,cited by examiner,patcit,,G01;G05;G06;G09
12112650,11466998,11466998,US,,,,cited by examiner,patcit,,G01;G06
12112650,11552825,11552825,US,,,,cited by examiner,patcit,,H04
12112650,11565730,11565730,US,,,,cited by examiner,patcit,,B61;E01
12112650,11610477,11610477,US,,,,cited by examiner,patcit,,G08
12112650,11670171,11670171,US,,,701 70,cited by examiner,patcit,,B60;G01;G08
12112650,20020040343,20020040343,US,,,705 40,cited by examiner,patcit,,
12112650,20050080520,20050080520,US,,,701  1,cited by examiner,patcit,,
12112650,20050165886,20050165886,US,,,709203,cited by examiner,patcit,,
12112650,20080046291,20080046291,US,,,600301,cited by examiner,patcit,,
12112650,20080052134,20080052134,US,,,705  4,cited by examiner,patcit,,
12112650,20080310312,20080310312,US,,,370241,cited by examiner,patcit,,
12112650,20090036091,20090036091,US,,,455445,cited by examiner,patcit,,
12112650,20090128286,20090128286,US,,,340  58,cited by examiner,patcit,,
12112650,20090278616,20090278616,US,,,331 44,cited by examiner,patcit,,
12112650,20100057353,20100057353,US,,,34235731,cited by examiner,patcit,,
12112650,20100057358,20100057358,US,,,701414,cited by examiner,patcit,,
12112650,20100087137,20100087137,US,,,701 45,cited by examiner,patcit,,
12112650,20100117865,20100117865,US,,,340936,cited by examiner,patcit,,
12112650,20100174486,20100174486,US,,,701472,cited by examiner,patcit,,
12112650,20100306533,20100306533,US,,,713168,cited by examiner,patcit,,
12112650,20110092159,20110092159,US,,,455 412,cited by examiner,patcit,,
12112650,20110294465,20110294465,US,,,455410,cited by examiner,patcit,,
12112650,20120123670,20120123670,US,,,707802,cited by examiner,patcit,,
12112650,20120172014,20120172014,US,,,4554141,cited by examiner,patcit,,
12112650,20120271544,20120271544,US,,,701423,cited by examiner,patcit,,
12112650,20130210460,20130210460,US,,,4554563,cited by examiner,patcit,,
12112650,20130247094,20130247094,US,,,725 33,cited by examiner,patcit,,
12112650,20140309814,20140309814,US,,,701  2,cited by examiner,patcit,,
12112650,20140309913,20140309913,US,,,701117,cited by examiner,patcit,,
12112650,20150006072,20150006072,US,,,705  5,cited by examiner,patcit,,
12112650,20150023562,20150023562,US,,,382106,cited by examiner,patcit,,
12112650,20150211875,20150211875,US,,,701487,cited by examiner,patcit,,
12112650,20160078758,20160078758,US,,,701118,cited by examiner,patcit,,
12112650,20160133130,20160133130,US,,,340905,cited by examiner,patcit,,
12112650,20160189435,20160189435,US,,,705 13,cited by examiner,patcit,,
12112650,20160241497,20160241497,US,,,,cited by examiner,patcit,,
12112650,20160314691,20160314691,US,,,,cited by examiner,patcit,,
12112650,20170008490,20170008490,US,,,,cited by examiner,patcit,,
12112650,20170148224,20170148224,US,,,,cited by examiner,patcit,,
12112650,20170209036,20170209036,US,,,,cited by examiner,patcit,,
12112650,20170369055,20170369055,US,,,,cited by examiner,patcit,,
12112650,20170372184,20170372184,US,,,,cited by examiner,patcit,,
12112650,20170372188,20170372188,US,,,,cited by examiner,patcit,,
12112650,20170372563,20170372563,US,,,,cited by examiner,patcit,,
12112650,20170374511,20170374511,US,,,,cited by examiner,patcit,,
12112650,20180053412,20180053412,US,,,,cited by examiner,patcit,,
12112650,20180143648,20180143648,US,,,,cited by examiner,patcit,,
12112650,20180151064,20180151064,US,,,,cited by examiner,patcit,,
12112650,20180204451,20180204451,US,,,,cited by examiner,patcit,,
12112650,20180208199,20180208199,US,,,,cited by examiner,patcit,,
12112650,20180284292,20180284292,US,,,,cited by examiner,patcit,,
12112650,20180315313,20180315313,US,,,,cited by examiner,patcit,,
12112650,20180348792,20180348792,US,,,,cited by examiner,patcit,,
12112650,20190137290,20190137290,US,,,,cited by examiner,patcit,,
12112650,20190193724,20190193724,US,,,,cited by examiner,patcit,,
12112650,20190230850,20190230850,US,,,,cited by examiner,patcit,,
12112650,20190272748,20190272748,US,,,,cited by examiner,patcit,,
12112650,20190287403,20190287403,US,,,,cited by examiner,patcit,,
12112650,20190310644,20190310644,US,,,,cited by examiner,patcit,,
12112650,20200089232,20200089232,US,,,,cited by examiner,patcit,,
12112650,20200108847,20200108847,US,,,,cited by examiner,patcit,,
12112650,20200143686,20200143686,US,,,,cited by examiner,patcit,,
12112650,20200160627,20200160627,US,,,,cited by examiner,patcit,,
12112650,20200166945,20200166945,US,,,,cited by examiner,patcit,,
12112650,20200175864,20200175864,US,,,,cited by examiner,patcit,,
12112650,20200180519,20200180519,US,,,,cited by examiner,patcit,,
12112650,20200180647,20200180647,US,,,,cited by examiner,patcit,,
12112650,20200225666,20200225666,US,,,,cited by examiner,patcit,,
12112650,20200334989,20200334989,US,,,,cited by examiner,patcit,,
12112650,20200355511,20200355511,US,,,,cited by examiner,patcit,,
12112650,20210009161,20210009161,US,,,,cited by examiner,patcit,,
12112650,20210039671,20210039671,US,,,,cited by examiner,patcit,,
12112650,20210063162,20210063162,US,,,,cited by examiner,patcit,,
12112650,20210082297,20210082297,US,,,,cited by examiner,patcit,,
12112650,20210183255,20210183255,US,,,,cited by examiner,patcit,,
12112650,20210199462,20210199462,US,,,,cited by examiner,patcit,,
12112650,20210295686,20210295686,US,,,,cited by examiner,patcit,,
12112650,20210334545,20210334545,US,,,,cited by examiner,patcit,,
12112650,20210343170,20210343170,US,,,,cited by examiner,patcit,,
12112650,20210362598,20210362598,US,,,,cited by examiner,patcit,,
12112650,20210362742,20210362742,US,,,,cited by examiner,patcit,,
12112650,20220018663,20220018663,US,,,,cited by examiner,patcit,,
12112650,20220028254,20220028254,US,,,,cited by examiner,patcit,,
12112650,20220038859,20220038859,US,,,,cited by examiner,patcit,,
12112650,20220121202,20220121202,US,,,,cited by examiner,patcit,,
12112650,20220124287,20220124287,US,,,,cited by examiner,patcit,,
12112650,20220167262,20220167262,US,,,,cited by examiner,patcit,,
12112650,20220171065,20220171065,US,,,,cited by examiner,patcit,,
12112650,20220236424,20220236424,US,,,,cited by examiner,patcit,,
12112650,20230036188,20230036188,US,,,,cited by examiner,patcit,,
12112650,20230124536,20230124536,US,,,4554042,cited by examiner,patcit,,
12112650,20230136925,20230136925,US,,,701117,cited by examiner,patcit,,
12112650,20230162533,20230162533,US,,,382115,cited by examiner,patcit,,
12112650,20230333258,20230333258,US,,,,cited by examiner,patcit,,
12112650,20230413026,20230413026,US,,,,cited by examiner,patcit,,
12112650,20240049109,20240049109,US,,,,cited by examiner,patcit,,
12112650,20240096212,20240096212,US,,,,cited by examiner,patcit,,
12118085,7777783,7777783,US,,,34821199,cited by examiner,patcit,,
12118085,8068986,8068986,US,,,,cited by applicant,patcit,,
12118085,8139112,8139112,US,,,,cited by applicant,patcit,,
12118085,9665777,9665777,US,,,,cited by applicant,patcit,,G06;H04
12118085,9746988,9746988,US,,,,cited by applicant,patcit,,G06;G08;H04
12118085,9883165,9883165,US,,,,cited by applicant,patcit,,G06;G08;H04
12118085,9961388,9961388,US,,,,cited by examiner,patcit,,H04
12118085,10102881,10102881,US,,,,cited by examiner,patcit,,G11;H04
12118085,10297126,10297126,US,,,,cited by applicant,patcit,,G06;G08;H04
12118085,10462674,10462674,US,,,,cited by examiner,patcit,,H04
12118085,10546197,10546197,US,,,,cited by applicant,patcit,,G06;G08
12118085,10740992,10740992,US,,,,cited by examiner,patcit,,E05;G06;G07
12118085,10783487,10783487,US,,,,cited by examiner,patcit,,G06
12118085,10937290,10937290,US,,,,cited by applicant,patcit,,G06;G08;G11;H04
12118085,11195067,11195067,US,,,,cited by applicant,patcit,,G06
12118085,11443515,11443515,US,,,,cited by applicant,patcit,,G06;G08;H04
12118085,20040119819,20040119819,US,,,,cited by applicant,patcit,,
12118085,20040242266,20040242266,US,,,4555561,cited by examiner,patcit,,
12118085,20050068171,20050068171,US,,,,cited by applicant,patcit,,
12118085,20060090141,20060090141,US,,,715764,cited by examiner,patcit,,
12118085,20060093190,20060093190,US,,,382115,cited by examiner,patcit,,
12118085,20060268108,20060268108,US,,,,cited by applicant,patcit,,
12118085,20060279630,20060279630,US,,,,cited by applicant,patcit,,
12118085,20090210793,20090210793,US,,,715723,cited by examiner,patcit,,
12118085,20100321183,20100321183,US,,,340540,cited by examiner,patcit,,
12118085,20110164163,20110164163,US,,,,cited by applicant,patcit,,
12118085,20110249867,20110249867,US,,,,cited by applicant,patcit,,
12118085,20120046770,20120046770,US,,,700 94,cited by examiner,patcit,,
12118085,20120180390,20120180390,US,,,49 13,cited by examiner,patcit,,
12118085,20130080895,20130080895,US,,,715720,cited by examiner,patcit,,
12118085,20130128050,20130128050,US,,,,cited by applicant,patcit,,
12118085,20140104372,20140104372,US,,,348 E7084,cited by examiner,patcit,,
12118085,20140347475,20140347475,US,,,,cited by applicant,patcit,,
12118085,20150009031,20150009031,US,,,,cited by applicant,patcit,,
12118085,20150035987,20150035987,US,,,348156,cited by examiner,patcit,,
12118085,20150235379,20150235379,US,,,,cited by applicant,patcit,,
12118085,20150269969,20150269969,US,,,386241,cited by examiner,patcit,,
12118085,20150317841,20150317841,US,,,348149,cited by examiner,patcit,,
12118085,20150326570,20150326570,US,,,382117,cited by examiner,patcit,,
12118085,20150350902,20150350902,US,,,726  7,cited by examiner,patcit,,
12118085,20150379293,20150379293,US,,,726  7,cited by examiner,patcit,,
12118085,20150379356,20150379356,US,,,,cited by applicant,patcit,,
12118085,20160378861,20160378861,US,,,,cited by applicant,patcit,,
12118085,20170054982,20170054982,US,,,,cited by applicant,patcit,,
12118085,20170308753,20170308753,US,,,,cited by applicant,patcit,,
12118085,20180067593,20180067593,US,,,,cited by applicant,patcit,,
12118085,20180219888,20180219888,US,,,,cited by applicant,patcit,,
12118085,20190026564,20190026564,US,,,,cited by applicant,patcit,,
12118085,20190087646,20190087646,US,,,,cited by applicant,patcit,,
12118085,20200013380,20200013380,US,,,,cited by examiner,patcit,,
12118085,20200098212,20200098212,US,,,,cited by examiner,patcit,,
12118085,20210112077,20210112077,US,,,,cited by applicant,patcit,,
12118085,20230185908,20230185908,US,,,,cited by applicant,patcit,,
12118703,9852238,9852238,US,,,,cited by applicant,patcit,,G06
12118703,10592973,10592973,US,,,,cited by applicant,patcit,,G06;G09
12118703,20120069172,20120069172,US,,,,cited by applicant,patcit,,
12118703,20130155058,20130155058,US,,,,cited by applicant,patcit,,
12118703,20140152802,20140152802,US,,,,cited by applicant,patcit,,
12118703,20190104252,20190104252,US,,,,cited by applicant,patcit,,
12118703,20190235492,20190235492,US,,,,cited by applicant,patcit,,
12118703,20190242696,20190242696,US,,,,cited by examiner,patcit,,
12124926,10789157,10789157,US,,,,cited by applicant,patcit,,G06
12124926,20170001308,20170001308,US,,,,cited by applicant,patcit,,
12124926,20170330109,20170330109,US,,,,cited by applicant,patcit,,
12124926,20170372232,20170372232,US,,,,cited by applicant,patcit,,
12124926,20190279109,20190279109,US,,,,cited by applicant,patcit,,
12124926,20190375109,20190375109,US,,,,cited by applicant,patcit,,
12124926,20200019882,20200019882,US,,,,cited by applicant,patcit,,
12124926,20200111023,20200111023,US,,,,cited by applicant,patcit,,
12124926,20200134374,20200134374,US,,,,cited by applicant,patcit,,
12124926,20200201727,20200201727,US,,,,cited by applicant,patcit,,
12124926,20220094606,20220094606,US,,,,cited by examiner,patcit,,
12124979,10776880,10776880,US,,,,cited by examiner,patcit,,G06;H04
12124979,20090089108,20090089108,US,,,705  728,cited by examiner,patcit,,
12124979,20120317058,20120317058,US,,,706  2,cited by examiner,patcit,,
12124979,20160371597,20160371597,US,,,,cited by examiner,patcit,,
12124979,20170180829,20170180829,US,,,,cited by examiner,patcit,,
12124979,20180089976,20180089976,US,,,,cited by examiner,patcit,,
12124979,20190156191,20190156191,US,,,,cited by examiner,patcit,,
12124979,20190236370,20190236370,US,,,,cited by examiner,patcit,,
12124979,20200193341,20200193341,US,,,,cited by examiner,patcit,,
12125262,9389084,9389084,US,,,,cited by applicant,patcit,,G01
12125262,10217207,10217207,US,,,,cited by applicant,patcit,,B64;G01;G05;G06;G08;H04
12125262,10235566,10235566,US,,,,cited by applicant,patcit,,G06
12125262,10354439,10354439,US,,,,cited by applicant,patcit,,G06;H04
12125262,10460173,10460173,US,,,,cited by applicant,patcit,,G06
12125262,10467758,10467758,US,,,,cited by applicant,patcit,,G06;H04
12125262,10592765,10592765,US,,,,cited by applicant,patcit,,G06
12125262,10719641,10719641,US,,,,cited by applicant,patcit,,G06
12125262,10944959,10944959,US,,,,cited by applicant,patcit,,G06;H04
12125262,11381726,11381726,US,,,,cited by examiner,patcit,,G05;G06;H04
12125262,11710085,11710085,US,,,706 12,cited by examiner,patcit,,G06
12125262,20180012125,20180012125,US,,,,cited by applicant,patcit,,
12125262,20190285412,20190285412,US,,,,cited by applicant,patcit,,
12125262,20190286985,20190286985,US,,,,cited by applicant,patcit,,
12125262,20200410424,20200410424,US,,,,cited by applicant,patcit,,
12125262,20200413011,20200413011,US,,,,cited by applicant,patcit,,
12125262,20210073928,20210073928,US,,,,cited by examiner,patcit,,
