citing_pub,cited_pub,cited_pub_normalized,cited_pub_country,cited_ipc,cited_cpc,cited_national_class,category,citation_type,cited_npl_text
12422158,2011/0231320,20110231320,US,,,,cited by applicant,patcit,
12422158,2012/0065783,20120065783,US,,,703  7,cited by examiner,patcit,
12422158,2012/0068854,20120068854,US,,,,cited by applicant,patcit,
12422158,2012/0203536,20120203536,US,,,703 22,cited by examiner,patcit,
12422158,2012/0221150,20120221150,US,,,702183,cited by examiner,patcit,
12422158,2013/0154839,20130154839,US,,,340584,cited by examiner,patcit,
12422158,2014/0278203,20140278203,US,,,702136,cited by examiner,patcit,
12422158,2016/0018835,20160018835,US,,,,cited by applicant,patcit,
12422158,2016/0266594,20160266594,US,,,,cited by applicant,patcit,
12422158,2016/0314440,20160314440,US,,,,cited by applicant,patcit,
12422158,2018/0324030,20180324030,US,,,,cited by examiner,patcit,
12422158,2019/0041081,20190041081,US,,,,cited by examiner,patcit,
12422158,2019/0086108,20190086108,US,,,,cited by applicant,patcit,
12422158,2019/0178518,20190178518,US,,,,cited by applicant,patcit,
12422158,2019/0195525,20190195525,US,,,,cited by examiner,patcit,
12422158,2019/0203965,20190203965,US,,,,cited by applicant,patcit,
12422158,2019/0310667,20190310667,US,,,,cited by applicant,patcit,
12422158,2019/0347670,20190347670,US,,,,cited by applicant,patcit,
12422158,2020/0041967,20200041967,US,,,,cited by examiner,patcit,
12422158,2020/0217545,20200217545,US,,,,cited by applicant,patcit,
12422158,2020/0300491,20200300491,US,,,,cited by applicant,patcit,
12422158,2021/0094582,20210094582,US,,,,cited by examiner,patcit,
12422158,2021/0254851,20210254851,US,,,,cited by examiner,patcit,
12422158,2022/0192522,20220192522,US,,,,cited by examiner,patcit,
12422158,2023/0009603,20230009603,US,,,,cited by examiner,patcit,
12422158,3224547,3224547,EP,,,,cited by applicant,patcit,
12422158,2016182434,2016182434,WO,,,,cited by applicant,patcit,
12422158,,,,,,,cited by applicant,nplcit,"Huang, Kefan et al., Self-Learning Algorithm to Predict Indoor Temperature and Cooling Demand from Smart WiFi Thermostat in a Residential Building, Sustainability, 2020, vol. 12, No. 7110; pp. 1-14."
12422158,,,,,,,cited by applicant,nplcit,"Alanezi, Abdulrahman et al., Automated Residential Energy Audits Using a Smart WiFi Thermostat-Enabled Data Mining Approach, Energies, 2021, vol. 14, No. 2500, pp. 1-23."
12422158,,,,,,,cited by applicant,nplcit,"Huang, Kefan et al., Data Mining of Smart WiFi Thermostats to Develop Multiple Zonal Dynamic Energy and Comfort Models of a Residential Building, Purdue University, Purdue e-Pubs, Jul. 2018, Paper 257, pp. 3175-1-3175-10."
12422158,,,,,,,cited by applicant,nplcit,"Huang, Kefan, Data Mining for Residential Buildings Using Smart WiFi, May 2021, pp. 1-67."
12422158,,,,,,,cited by applicant,nplcit,"White, Saill et al., Predicting Heating and Cooling Energy Use in New California Houses, Energy Solutions Unlimited, pp. 8.221-8.229."
12422158,,,,,,,cited by applicant,nplcit,"Tarhuni, Badr Ibrahim Al, Predicting Residential Heating Energy Consumption and Savings Using Neural Network Approach, May 2019, pp. 1-73."
12422158,,,,,,,cited by applicant,nplcit,"Alanezi, Abdulrahman et al., Using Smart-WiFi Thermostat Data to Improve Prediction of Residential Energy Consumption and Estimation of Savings, Energies, 2021, vol. 14, No. 187, pp. 1-16."
12443182,11480961,11480961,US,,,,cited by applicant,patcit,
12443182,11787438,11787438,US,,,701  2,cited by examiner,patcit,
12443182,2017/0123419,20170123419,US,,,,cited by examiner,patcit,
12443182,2017/0220036,20170220036,US,,,,cited by examiner,patcit,
12443182,2019/0385460,20190385460,US,,,,cited by examiner,patcit,
12443182,2020/0183394,20200183394,US,,,,cited by examiner,patcit,
12443182,2020/0302951,20200302951,US,,,,cited by examiner,patcit,
12443182,2020/0333778,20200333778,US,,,,cited by examiner,patcit,
12443182,2021/0144152,20210144152,US,,,,cited by examiner,patcit,
12443182,2022/0388536,20220388536,US,,,,cited by examiner,patcit,
12443182,2023/0133577,20230133577,US,,,701 26,cited by examiner,patcit,
12443182,2024/0036566,20240036566,US,,,,cited by examiner,patcit,
12443182,2024/0103513,20240103513,US,,,,cited by examiner,patcit,
12443182,3702864,3702864,EP,,,,cited by applicant,patcit,
12443182,,,,,,,cited by applicant,nplcit,"International Search Report and Written Opinion mailed Jan. 25, 2024 in related Application No. PCT/EP2023/080403."
12443902,8027349,8027349,US,,,703 23,cited by examiner,patcit,
12443902,8738318,8738318,US,,,,cited by applicant,patcit,
12443902,9784766,9784766,US,,,,cited by applicant,patcit,
12443902,9784836,9784836,US,,,,cited by examiner,patcit,
12443902,9913003,9913003,US,,,,cited by applicant,patcit,
12443902,10032267,10032267,US,,,,cited by examiner,patcit,
12443902,10102586,10102586,US,,,,cited by examiner,patcit,
12443902,10127449,10127449,US,,,,cited by examiner,patcit,
12443902,10145684,10145684,US,,,,cited by examiner,patcit,
12443902,10212495,10212495,US,,,,cited by applicant,patcit,
12443902,2007/0055559,20070055559,US,,,705325,cited by examiner,patcit,
12443902,2009/0321094,20090321094,US,,,169 70,cited by examiner,patcit,
12443902,2011/0122240,20110122240,US,,,348 61,cited by examiner,patcit,
12443902,2011/0266011,20110266011,US,,,169 52,cited by examiner,patcit,
12443902,2012/0029871,20120029871,US,,,,cited by applicant,patcit,
12443902,2012/0046799,20120046799,US,,,700298,cited by examiner,patcit,
12443902,2012/0169498,20120169498,US,,,702  2,cited by examiner,patcit,
12443902,2014/0136379,20140136379,US,,,705 34,cited by examiner,patcit,
12443902,2014/0164306,20140164306,US,,,706 46,cited by examiner,patcit,
12443902,2014/0176702,20140176702,US,,,348135,cited by examiner,patcit,
12443902,2014/0177928,20140177928,US,,,382113,cited by examiner,patcit,
12443902,2014/0211005,20140211005,US,,,356  401,cited by examiner,patcit,
12443902,2014/0324351,20140324351,US,,,702  3,cited by examiner,patcit,
12443902,2015/0129245,20150129245,US,,,169 61,cited by examiner,patcit,
12443902,2015/0131079,20150131079,US,,,356  401,cited by examiner,patcit,
12443902,2015/0149617,20150149617,US,,,709224,cited by examiner,patcit,
12443902,2015/0254738,20150254738,US,,,705 2681,cited by examiner,patcit,
12443902,2016/0229533,20160229533,US,,,,cited by examiner,patcit,
12443902,2016/0292312,20160292312,US,,,,cited by applicant,patcit,
12443902,2016/0299229,20160299229,US,,,,cited by examiner,patcit,
12443902,2017/0052222,20170052222,US,,,,cited by examiner,patcit,
12443902,2018/0098137,20180098137,US,,,,cited by examiner,patcit,
12443902,2018/0238955,20180238955,US,,,,cited by examiner,patcit,
12443902,2020/0293773,20200293773,US,,,,cited by examiner,patcit,
12443902,2020/0334904,20200334904,US,,,,cited by applicant,patcit,
12443902,2020/0342744,20200342744,US,,,,cited by applicant,patcit,
12443902,2021/0073692,20210073692,US,,,,cited by examiner,patcit,
12443902,2021/0182569,20210182569,US,,,,cited by applicant,patcit,
12443902,2021/0183039,20210183039,US,,,,cited by applicant,patcit,
12443902,2021/0219383,20210219383,US,,,,cited by applicant,patcit,
12443902,2022/0069577,20220069577,US,,,,cited by applicant,patcit,
12443902,2023/0012038,20230012038,US,,,,cited by applicant,patcit,
12443902,2810224,2810224,CA,,,,cited by applicant,patcit,
12443902,2994508,2994508,CA,,,,cited by applicant,patcit,
12443902,201331816,201331816,CN,,,,cited by examiner,patcit,
12443902,201364161,201364161,CN,,,,cited by examiner,patcit,
12443902,103049739,103049739,CN,,,,cited by applicant,patcit,
12443902,102144974,102144974,KR,,,,cited by applicant,patcit,
12443902,2610156,2610156,RU,,,,cited by examiner,patcit,
12443902,WO-2009129496,WO2009129496,WO,,,,cited by examiner,patcit,
12443902,2014/078360,2014078360,WO,,,,cited by applicant,patcit,
12443902,WO-2017044079,WO2017044079,WO,,,,cited by examiner,patcit,
12443902,WO-2021174291,WO2021174291,WO,,,,cited by examiner,patcit,
12443902,,,,,,,cited by applicant,nplcit,"Li, et al.: “Advances in Vegetation Management for Power Line Corridor Monitoring Using Aerial Remote Sensing Techniques,” 2010 1st International Conference on Applied Robotics for the Power Industry (2010)."
12443902,,,,,,,cited by applicant,nplcit,General Order 95 Section 111—California Public Utilities Commission (2012).
12443902,,,,,,,cited by applicant,nplcit,English translation of CN 103049739-A (2013).
12443902,,,,,,,cited by applicant,nplcit,"Kurinsky, Brian: “Power Line Corridor Vegetation Management: Clearing a Path to Reliable Electric Service using LiDAR,” Theses Presented to the Department of Humanities and Social Services in Candidacy for the Degree of Master of Science, Northwest Missouri State University, Maryville, MO (Oct. 2013)."
12443902,,,,,,,cited by applicant,nplcit,"Australian Government—IP Australia, Examination Report No. 3 in AU Application No. 2023278096 (Feb. 20, 2025)."
12443902,,,,,,,cited by applicant,nplcit,"Office Action in equivalent CA SN 3,131,764, Canadian IP Office (May 27, 2024)."
12443902,,,,,,,cited by applicant,nplcit,"IP Australia, Examination report No. 2 for application No. 2023278096 (dated Oct. 31, 2024)."
12448236,2108104,2108104,US,,,,cited by applicant,patcit,
12448236,3485321,3485321,US,,,,cited by applicant,patcit,
12448236,4199170,4199170,US,,,,cited by applicant,patcit,
12448236,4633538,4633538,US,,,187244,cited by examiner,patcit,
12448236,5195726,5195726,US,,,,cited by applicant,patcit,
12448236,5381940,5381940,US,,,,cited by applicant,patcit,
12448236,6644063,6644063,US,,,,cited by applicant,patcit,
12448236,6983946,6983946,US,,,,cited by applicant,patcit,
12448236,9475638,9475638,US,,,,cited by applicant,patcit,
12448236,10118632,10118632,US,,,,cited by applicant,patcit,
12448236,11560079,11560079,US,,,,cited by applicant,patcit,
12448236,11829136,11829136,US,,,,cited by applicant,patcit,
12448236,11834271,11834271,US,,,,cited by examiner,patcit,
12448236,2003/0206791,20030206791,US,,,,cited by applicant,patcit,
12448236,2005/0129490,20050129490,US,,,414462,cited by examiner,patcit,
12448236,2006/0045710,20060045710,US,,,414631,cited by examiner,patcit,
12448236,2006/0182564,20060182564,US,,,414427,cited by examiner,patcit,
12448236,2007/0059135,20070059135,US,,,414462,cited by examiner,patcit,
12448236,2008/0250984,20080250984,US,,,108 44,cited by examiner,patcit,
12448236,2010/0191615,20100191615,US,,,,cited by applicant,patcit,
12448236,2019/0143872,20190143872,US,,,,cited by applicant,patcit,
12448236,2022/0063908,20220063908,US,,,,cited by applicant,patcit,
12448236,115571537,115571537,CN,,,,cited by applicant,patcit,
12448236,3372541,3372541,EP,,,,cited by applicant,patcit,
12449151,6041178,6041178,US,,,,cited by applicant,patcit,
12449151,9273878,9273878,US,,,,cited by applicant,patcit,
12449151,10031494,10031494,US,,,,cited by applicant,patcit,
12449151,10409243,10409243,US,,,,cited by applicant,patcit,
12449151,11333562,11333562,US,,,,cited by examiner,patcit,
12449151,2007/0043478,20070043478,US,,,700276,cited by examiner,patcit,
12449151,2009/0171512,20090171512,US,,,62157,cited by examiner,patcit,
12449151,2010/0006660,20100006660,US,,,236 51,cited by examiner,patcit,
12449151,2012/0125592,20120125592,US,,,96417,cited by examiner,patcit,
12449151,2013/0211783,20130211783,US,,,702182,cited by examiner,patcit,
12449151,2014/0316583,20140316583,US,,,700277,cited by examiner,patcit,
12449151,2015/0094825,20150094825,US,,,700 19,cited by examiner,patcit,
12449151,2015/0167995,20150167995,US,,,700275,cited by examiner,patcit,
12449151,2016/0201934,20160201934,US,,,700276,cited by examiner,patcit,
12449151,2016/0209896,20160209896,US,,,,cited by applicant,patcit,
12449151,2016/0223997,20160223997,US,,,,cited by examiner,patcit,
12449151,2016/0370814,20160370814,US,,,,cited by examiner,patcit,
12449151,2017/0336770,20170336770,US,,,,cited by examiner,patcit,
12449151,2017/0364052,20170364052,US,,,,cited by applicant,patcit,
12449151,2018/0266718,20180266718,US,,,,cited by examiner,patcit,
12449151,2018/0293038,20180293038,US,,,,cited by examiner,patcit,
12449151,2021/0141346,20210141346,US,,,,cited by examiner,patcit,
12449151,,,,,,,cited by applicant,nplcit,"U.S. Appl. No. 16/747,479, “Smart Building Score System”, filed Jan. 20, 2020."
12449151,,,,,,,cited by applicant,nplcit,"Invite to Pay Additional Fees dated Jul. 5, 2021 for International Application No. PCT/US2021/027481."
12451021,5958979,5958979,US,,,,cited by applicant,patcit,
12451021,6190696,6190696,US,,,,cited by applicant,patcit,
12451021,6199008,6199008,US,,,701 14,cited by examiner,patcit,
12451021,6399101,6399101,US,,,,cited by applicant,patcit,
12451021,6500459,6500459,US,,,,cited by applicant,patcit,
12451021,8131407,8131407,US,,,701 14,cited by examiner,patcit,
12451021,11030906,11030906,US,,,,cited by examiner,patcit,
12451021,11046430,11046430,US,,,,cited by applicant,patcit,
12451021,11163319,11163319,US,,,,cited by applicant,patcit,
12451021,11217104,11217104,US,,,,cited by applicant,patcit,
12451021,2002/0044968,20020044968,US,,,,cited by applicant,patcit,
12451021,2002/0077364,20020077364,US,,,,cited by applicant,patcit,
12451021,2003/0021841,20030021841,US,,,,cited by applicant,patcit,
12451021,2003/0050344,20030050344,US,,,,cited by applicant,patcit,
12451021,2003/0119911,20030119911,US,,,,cited by applicant,patcit,
12451021,2003/0198667,20030198667,US,,,,cited by applicant,patcit,
12451021,2004/0087483,20040087483,US,,,,cited by applicant,patcit,
12451021,2004/0219218,20040219218,US,,,,cited by applicant,patcit,
12451021,2005/0059574,20050059574,US,,,,cited by applicant,patcit,
12451021,2005/0176829,20050176829,US,,,,cited by applicant,patcit,
12451021,2007/0236367,20070236367,US,,,340973,cited by examiner,patcit,
12451021,2013/0314694,20130314694,US,,,356 285,cited by examiner,patcit,
12451021,2020/0117220,20200117220,US,,,,cited by examiner,patcit,
12451021,2021/0319705,20210319705,US,,,,cited by examiner,patcit,
12451021,2022/0065983,20220065983,US,,,,cited by examiner,patcit,
12451021,2022/0341753,20220341753,US,,,,cited by examiner,patcit,
12451021,2023/0196928,20230196928,US,,,701 14,cited by examiner,patcit,
12451021,2023/0306857,20230306857,US,,,,cited by examiner,patcit,
12451021,2024/0054902,20240054902,US,,,,cited by examiner,patcit,
12451021,110457819,110457819,CN,,,,cited by applicant,patcit,
12451021,2022038675,2022038675,JP,,,,cited by examiner,patcit,
12451021,,,,,,,cited by applicant,nplcit,"Langelaan et al., “Wind Field Estimation for Small Unmanned Aerial Vehicles,” AIAA Guidance, Navigation and Control Conference, American Institute of Aeronautics and Astronautics Paper No. 2010-8177, Aug. 2010; pp. 1-21."
12452363,5842112,5842112,US,,,340  81,cited by examiner,patcit,
12452363,6169904,6169904,US,,,455445,cited by examiner,patcit,
12452363,6999763,6999763,US,,,455526,cited by examiner,patcit,
12452363,8238538,8238538,US,,,37921201,cited by examiner,patcit,
12452363,10325599,10325599,US,,,,cited by examiner,patcit,
12452363,10554717,10554717,US,,,,cited by examiner,patcit,
12452363,11012828,11012828,US,,,,cited by examiner,patcit,
12452363,2002/0004403,20020004403,US,,,455445,cited by examiner,patcit,
12452363,2003/0134648,20030134648,US,,,4554561,cited by examiner,patcit,
12452363,2003/0235173,20030235173,US,,,370338,cited by examiner,patcit,
12452363,2008/0004002,20080004002,US,,,455425,cited by examiner,patcit,
12452363,2008/0045234,20080045234,US,,,4554561,cited by examiner,patcit,
12452363,2009/0175430,20090175430,US,,,37920716,cited by examiner,patcit,
12452363,2009/0180604,20090180604,US,,,37921102,cited by examiner,patcit,
12452363,2009/0190742,20090190742,US,,,37926509,cited by examiner,patcit,
12452363,2015/0245184,20150245184,US,,,455417,cited by examiner,patcit,
12452363,2017/0026974,20170026974,US,,,,cited by examiner,patcit,
12452363,2018/0054406,20180054406,US,,,,cited by examiner,patcit,
12452363,2019/0347668,20190347668,US,,,,cited by examiner,patcit,
12452363,2020/0036544,20200036544,US,,,,cited by examiner,patcit,
12452363,2021/0344792,20210344792,US,,,,cited by examiner,patcit,
12452363,2022/0210266,20220210266,US,,,,cited by examiner,patcit,
12452363,2022/0224794,20220224794,US,,,,cited by examiner,patcit,
12456154,8902226,8902226,US,,,345419,cited by examiner,patcit,
12456154,9536148,9536148,US,,,,cited by examiner,patcit,
12456154,10078866,10078866,US,,,,cited by examiner,patcit,
12456154,10410413,10410413,US,,,,cited by examiner,patcit,
12456154,10540577,10540577,US,,,,cited by applicant,patcit,
12456154,10552913,10552913,US,,,,cited by examiner,patcit,
12456154,10984489,10984489,US,,,,cited by examiner,patcit,
12456154,11093982,11093982,US,,,,cited by examiner,patcit,
12456154,11100704,11100704,US,,,,cited by examiner,patcit,
12456154,2009/0171980,20090171980,US,,,,cited by examiner,patcit,
12456154,2009/0265193,20090265193,US,,,901 46,cited by examiner,patcit,
12456154,2010/0085350,20100085350,US,,,345419,cited by examiner,patcit,
12456154,2013/0191252,20130191252,US,,,705 2664,cited by examiner,patcit,
12456154,2013/0191292,20130191292,US,,,705306,cited by examiner,patcit,
12456154,2014/0019302,20140019302,US,,,705 2661,cited by examiner,patcit,
12456154,2015/0029182,20150029182,US,,,,cited by applicant,patcit,
12456154,2015/0213315,20150213315,US,,,382159,cited by examiner,patcit,
12456154,2015/0227893,20150227893,US,,,705  4,cited by examiner,patcit,
12456154,2016/0314546,20160314546,US,,,,cited by examiner,patcit,
12456154,2018/0225870,20180225870,US,,,,cited by examiner,patcit,
12456154,2019/0156570,20190156570,US,,,,cited by examiner,patcit,
12456154,2019/0251352,20190251352,US,,,,cited by examiner,patcit,
12456154,2020/0143212,20200143212,US,,,,cited by applicant,patcit,
12456154,2020/0258285,20200258285,US,,,,cited by examiner,patcit,
12456154,2020/0302630,20200302630,US,,,,cited by examiner,patcit,
12456154,2020/0309541,20200309541,US,,,,cited by applicant,patcit,
12456154,2020/0410278,20200410278,US,,,,cited by examiner,patcit,
12456154,2021/0027528,20210027528,US,,,,cited by examiner,patcit,
12456154,2021/0158609,20210158609,US,,,,cited by applicant,patcit,
12456154,2021/0232988,20210232988,US,,,,cited by examiner,patcit,
12456154,2021/0248419,20210248419,US,,,,cited by examiner,patcit,
12456154,2022/0292619,20220292619,US,,,,cited by examiner,patcit,
12456154,2023/0060097,20230060097,US,,,,cited by examiner,patcit,
12456154,2023/0118181,20230118181,US,,,348144,cited by examiner,patcit,
12456154,2023/0237599,20230237599,US,,,705313,cited by examiner,patcit,
12456154,2025/0037401,20250037401,US,,,,cited by applicant,patcit,
12462080,4642780,4642780,US,,,,cited by applicant,patcit,
12462080,6756998,6756998,US,,,,cited by applicant,patcit,
12462080,9898912,9898912,US,,,,cited by applicant,patcit,
12462080,11321500,11321500,US,,,,cited by applicant,patcit,
12462080,2002/0013704,20020013704,US,,,,cited by applicant,patcit,
12462080,2005/0038636,20050038636,US,,,,cited by applicant,patcit,
12462080,2006/0136179,20060136179,US,,,703  1,cited by examiner,patcit,
12462080,2007/0009155,20070009155,US,,,,cited by applicant,patcit,
12462080,2007/0237395,20070237395,US,,,,cited by applicant,patcit,
12462080,2008/0059220,20080059220,US,,,705317,cited by examiner,patcit,
12462080,2008/0126022,20080126022,US,,,703  1,cited by examiner,patcit,
12462080,2008/0189166,20080189166,US,,,,cited by applicant,patcit,
12462080,2008/0319812,20080319812,US,,,,cited by applicant,patcit,
12462080,2009/0024970,20090024970,US,,,716106,cited by examiner,patcit,
12462080,2009/0112525,20090112525,US,,,,cited by applicant,patcit,
12462080,2010/0066559,20100066559,US,,,,cited by applicant,patcit,
12462080,2011/0041418,20110041418,US,,,,cited by applicant,patcit,
12462080,2011/0063670,20110063670,US,,,,cited by applicant,patcit,
12462080,2011/0153524,20110153524,US,,,,cited by applicant,patcit,
12462080,2011/0213588,20110213588,US,,,,cited by applicant,patcit,
12462080,2012/0109596,20120109596,US,,,,cited by applicant,patcit,
12462080,2012/0253751,20120253751,US,,,,cited by applicant,patcit,
12462080,2012/0276517,20120276517,US,,,434365,cited by examiner,patcit,
12462080,2013/0120426,20130120426,US,,,,cited by applicant,patcit,
12462080,2013/0211790,20130211790,US,,,,cited by applicant,patcit,
12462080,2013/0218780,20130218780,US,,,,cited by applicant,patcit,
12462080,2014/0244338,20140244338,US,,,,cited by applicant,patcit,
12462080,2015/0131871,20150131871,US,,,,cited by applicant,patcit,
12462080,2015/0169791,20150169791,US,,,,cited by applicant,patcit,
12462080,2015/0227644,20150227644,US,,,,cited by applicant,patcit,
12462080,2015/0234377,20150234377,US,,,,cited by applicant,patcit,
12462080,2015/0260541,20150260541,US,,,,cited by applicant,patcit,
12462080,2016/0076246,20160076246,US,,,,cited by applicant,patcit,
12462080,2016/0326760,20160326760,US,,,,cited by applicant,patcit,
12462080,2017/0147717,20170147717,US,,,,cited by applicant,patcit,
12462080,2017/0316115,20170316115,US,,,,cited by applicant,patcit,
12462080,2018/0032645,20180032645,US,,,,cited by applicant,patcit,
12462080,2018/0121571,20180121571,US,,,,cited by applicant,patcit,
12462080,2018/0218301,20180218301,US,,,,cited by applicant,patcit,
12462080,2019/0022811,20190022811,US,,,,cited by applicant,patcit,
12462080,2019/0108603,20190108603,US,,,,cited by applicant,patcit,
12462080,2019/0130233,20190130233,US,,,,cited by applicant,patcit,
12462080,2019/0310653,20190310653,US,,,,cited by applicant,patcit,
12462080,2020/0013127,20200013127,US,,,,cited by applicant,patcit,
12462080,2020/0134745,20200134745,US,,,,cited by applicant,patcit,
12462080,2020/0242849,20200242849,US,,,,cited by examiner,patcit,
12462080,2020/0249025,20200249025,US,,,,cited by applicant,patcit,
12462080,2020/0302630,20200302630,US,,,,cited by applicant,patcit,
12462080,2021/0019453,20210019453,US,,,,cited by examiner,patcit,
12462080,2021/0073433,20210073433,US,,,,cited by examiner,patcit,
12462080,2021/0103687,20210103687,US,,,,cited by applicant,patcit,
12462080,2021/0150088,20210150088,US,,,,cited by applicant,patcit,
12462080,2021/0165929,20210165929,US,,,,cited by applicant,patcit,
12462080,2021/0381861,20210381861,US,,,,cited by applicant,patcit,
12462080,2022/0196491,20220196491,US,,,,cited by applicant,patcit,
12462080,2022/0327264,20220327264,US,,,,cited by applicant,patcit,
12462080,2023/0153485,20230153485,US,,,,cited by applicant,patcit,
12462080,105023201,105023201,CN,,,,cited by applicant,patcit,
12462080,3550493,3550493,EP,,,,cited by applicant,patcit,
12462080,2016015431,2016015431,WO,,,,cited by applicant,patcit,
12462080,2020031009,2020031009,WO,,,,cited by applicant,patcit,
12462080,2020220068,2020220068,WO,,,,cited by applicant,patcit,
12462080,2022018775,2022018775,WO,,,,cited by applicant,patcit,
12462080,2022096863,2022096863,WO,,,,cited by applicant,patcit,
12462080,,,,,,,cited by examiner,nplcit,"Bigda, Kristin, Basics of Means of Egress Arrangement, National Fire Protection Association, available at https://www.nfpa.org/news-blogs-and-articles/blogs/2021/10/15/basics-of-means-of-egress-arrangement (Oct. 15, 2021)."
12462080,,,,,,,cited by examiner,nplcit,"Kannala, Matti, Escape Route Analysis Based on Building Information Models: Design and Implementation, Helsinki University of Technology, available at http://mattikannala.fi/projects/masters-thesis/Escape-Route-Analysis-Based-on-Building-Information-Models-Design-and-Implementation.pdf (Dec. 7, 2005)."
12462080,,,,,,,cited by examiner,nplcit,"Ziavras, Valerie, How to Calculate Occupant Load, National Fire Protection Association (NFPA), Helsinki University of Technology, Helsinki, Finland, available at https://www.nfpa.org/news-blogs-and-articles/blogs/2020/04/06/how-to-calculate-occupant-load (Apr. 6, 2020)."
12462080,,,,,,,cited by applicant,nplcit,"ISR/WO issued Aug. 15, 2023 in correlated PCT/US2023/025631 by the International Bureau."
12462080,,,,,,,cited by applicant,nplcit,"Risto Miikkulainen et al., Evolving Deep Neural Networks, Sentient Technologies, Inc., The University of Texas at Austin, arXiv:1703.00548v2 [cs.NE], Mar. 4, 2017."
12462080,,,,,,,cited by applicant,nplcit,"Kannala, Matti Escape Route Analysis Based on Building Information Models: Design and Implementation, Department of Computer Science and Engineering, Helsinki University of Technology, Helsinki Finland, (Dec. 7, 2005) http://mattikannala.fi/projects/masters-thesis/matti_kannala_mt_final.pdf."
12462080,,,,,,,cited by applicant,nplcit,"International Preliminary report on patentability issued in International Application No. PCT/US2023/025631, on Dec. 18, 2024."
12462080,,,,,,,cited by applicant,nplcit,"International Search Report and Written Opinion issued by the International Searching Authority in Intl Application PCT/US24/44858, on Nov. 21, 2024 (11 pages)."
12462080,,,,,,,cited by applicant,nplcit,"Han et al., “A performance-based approach to wheelchair accessible route analysis,” Advanced Engineering Informatics, vol. 16, Issue 1, Jan. 2002, pp. 53-71 [Online], [retrieved on Oct. 21, 2024]. Retrieved from the internet , entire document, especially abstract and p. 2, col. 2, In 132-136, p. 3, col. 1, In 266-268, p. 6, col. 2, In 634-637 and p. 6, col. 2, In 645-647."
12462080,,,,,,,cited by applicant,nplcit,"International Search Report and Written Opinion issued by International Search Authority on Nov. 19, 2024, received by the Applicant on Mar. 20, 2025, in correlated international application No. PCT/US24/44877, 16 pages."
12462080,,,,,,,cited by applicant,nplcit,"International Search Report and Written Opinion issued Nov. 20, 2024 in correlated International Application PCT/US24/44838, 8 pages."
12462080,,,,,,,cited by applicant,nplcit,"International Search Report and Written Opinion issued Nov. 20, 2024 by the International Search Authority against international application PCT/US24/44868 and received by Applicant on Apr. 2, 2025."
12462080,,,,,,,cited by applicant,nplcit,"CCPIA, Commercial Property Safety Requirements: Maximum Occupancy, available at https://ccpia.org/occupancy-load-signs/ (accessed Jun. 20, 2020)."
12462291,2007/0226794,20070226794,US,,,348 E5006,cited by examiner,patcit,
12462291,2009/0030807,20090030807,US,,,,cited by applicant,patcit,
12462291,2009/0171773,20090171773,US,,,705 37,cited by examiner,patcit,
12462291,2011/0078731,20110078731,US,,,725 39,cited by examiner,patcit,
12462291,2014/0215629,20140215629,US,,,,cited by applicant,patcit,
12462291,2014/0222503,20140222503,US,,,,cited by applicant,patcit,
12462291,2016/0188182,20160188182,US,,,,cited by applicant,patcit,
12462291,2016/0379298,20160379298,US,,,705 2662,cited by examiner,patcit,
12462291,2021/0398181,20210398181,US,,,,cited by examiner,patcit,
12462291,2016206325,2016206325,AU,,,,cited by examiner,patcit,
12462291,101691823,101691823,KR,,,,cited by examiner,patcit,
12462291,10-2019-0063594,1020190063594,KR,,,,cited by applicant,patcit,
12462291,,,,,,,cited by examiner,nplcit,"P o h l et.al.; “Personalised hypermedia presentation techniques for improving online customer relationships”; The Knowledge Engineering Review, vol. 16:2, 111-155. © 2001, Cambridge University Press DOI: 10.1017/S0269888901000108 Printed in the United Kingdom retrieved from Dialog on Jan. 17, 2025 (Year: 2001)."
12462291,,,,,,,cited by examiner,nplcit,"G. Katsaros, S. Antonopoulos, D. Kyriazis and T. Varvarigou, “Service oriented license providing,” 2009 IEEE International Conference on Service-Oriented Computing and Applications (SOCA), Taipei, Taiwan, 2009, pp. 1-5,, extracted from IP. Com on Jun. 16, 2025 (Year: 2009)."
12468892,10880237,10880237,US,,,,cited by applicant,patcit,
12468892,2018/0053119,20180053119,US,,,,cited by examiner,patcit,
12468892,2020/0057811,20200057811,US,,,,cited by examiner,patcit,
12468892,2021/0243300,20210243300,US,,,,cited by examiner,patcit,
12468892,2021/0350263,20210350263,US,,,,cited by applicant,patcit,
12468892,2022/0094649,20220094649,US,,,,cited by examiner,patcit,
12468892,2022/0100961,20220100961,US,,,,cited by examiner,patcit,
12468892,2024/0061834,20240061834,US,,,,cited by examiner,patcit,
12468892,2024/0265041,20240265041,US,,,,cited by examiner,patcit,
12468892,2025/0133051,20250133051,US,,,,cited by examiner,patcit,
12468892,2025/0183476,20250183476,US,,,,cited by examiner,patcit,
12468892,201821015372,201821015372,IN,,,,cited by applicant,patcit,
12468892,WO-2021086221,WO2021086221,WO,,,,cited by examiner,patcit,
12468892,,,,,,,cited by examiner,nplcit,"Jan Pichl, Petr Marek, Jakub Konrád, Martin Matulík, Hoang Long Nguyen, Jan Šedivý; Alquist: The Alexa Prize Socialbot; Apr. 18, 2018; URL: https://arxiv.org/pdf/1804.06705 (Year: 2018)."
