doc_id,domain,year,dominant_topic,max_prob
PAP1235,paper,2024,11,0.2021
PAP1236,paper,2024,8,0.5102
PAP1237,paper,2024,3,0.3689
PAP1238,paper,2024,3,0.6424
PAP1239,paper,2024,3,0.5653
PAP1240,paper,2024,3,0.2813
PAP1241,paper,2024,3,0.6638
PAP1242,paper,2024,8,0.4364
PAP1243,paper,2024,14,0.4042
PAP1244,paper,2024,8,0.6176
PAP1245,paper,2024,14,0.327
PAP1246,paper,2024,3,0.4337
PAP1247,paper,2024,3,0.3703
PAP1248,paper,2024,3,0.3977
PAP1249,paper,2024,14,0.366
PAP1250,paper,2024,3,0.4049
PAP1251,paper,2024,3,0.6182
PAP1252,paper,2024,8,0.5131
PAP1253,paper,2024,8,0.3132
PAP1254,paper,2024,8,0.5791
PAP1255,paper,2024,8,0.5398
PAP1256,paper,2024,8,0.659
PAP1257,paper,2023,8,0.5854
PAP1258,paper,2024,3,0.3199
PAP1259,paper,2024,14,0.6383
PAP1260,paper,2024,3,0.4333
PAP1261,paper,2024,8,0.4272
PAP1262,paper,2024,8,0.3021
PAP1263,paper,2024,14,0.3445
PAP1264,paper,2024,8,0.3467
PAP1265,paper,2023,14,0.3111
PAP1266,paper,2024,3,0.3385
PAP1267,paper,2024,14,0.2939
PAP1268,paper,2024,11,0.3274
PAP1269,paper,2024,3,0.582
PAP1270,paper,2024,3,0.5452
PAP1271,paper,2024,3,0.5847
PAP1272,paper,2024,3,0.7247
PAP1273,paper,2024,11,0.2412
PAP1274,paper,2024,3,0.5067
PAP1275,paper,2024,3,0.5987
PAP1276,paper,2024,8,0.6031
PAP1277,paper,2024,8,0.603
PAP1278,paper,2024,8,0.2077
PAP1279,paper,2024,3,0.5223
PAP1280,paper,2024,3,0.3404
PAP1281,paper,2024,11,0.6253
PAP1282,paper,2024,8,0.4621
PAP1283,paper,2024,8,0.292
PAP1284,paper,2024,6,0.2891
PAP1285,paper,2024,14,0.3719
PAP1286,paper,2024,3,0.5365
PAP1287,paper,2024,3,0.5375
PAP1288,paper,2024,3,0.396
PAP1289,paper,2024,8,0.6102
PAP1290,paper,2024,3,0.4712
PAP1291,paper,2024,8,0.7889
PAP1292,paper,2024,8,0.4337
PAP1293,paper,2024,3,0.305
PAP1294,paper,2024,3,0.5181
PAP1295,paper,2024,14,0.2866
PAP1296,paper,2024,8,0.5459
PAP1297,paper,2024,14,0.5583
PAP1298,paper,2024,3,0.5055
PAP1299,paper,2024,3,0.4611
PAP1300,paper,2024,8,0.6019
PAP1301,paper,2024,3,0.479
PAP1302,paper,2024,3,0.3506
PAP1303,paper,2024,8,0.4956
PAP1304,paper,2023,8,0.4387
PAP1305,paper,2024,3,0.5021
PAP1306,paper,2024,8,0.4854
PAP1307,paper,2024,3,0.6191
PAP1308,paper,2024,8,0.4513
PAP1309,paper,2024,3,0.5974
PAP1310,paper,2024,14,0.5933
PAP1311,paper,2024,3,0.2867
PAP1312,paper,2024,3,0.4948
PAP1313,paper,2024,3,0.4991
PAP1314,paper,2024,8,0.265
PAP1315,paper,2024,3,0.4726
PAP1316,paper,2024,8,0.4524
PAP1317,paper,2024,8,0.4492
PAP1318,paper,2024,3,0.4094
PAP1319,paper,2024,3,0.3997
PAP1320,paper,2024,8,0.4518
PAP1321,paper,2024,3,0.5335
PAP1322,paper,2024,3,0.5445
PAP1323,paper,2024,8,0.5929
PAP1324,paper,2024,14,0.3407
PAP1325,paper,2023,8,0.2737
PAP1326,paper,2024,8,0.488
PAP1327,paper,2024,1,0.24
PAP1328,paper,2024,3,0.4213
PAP1329,paper,2024,8,0.4351
PAP1330,paper,2024,8,0.5515
PAP1331,paper,2024,8,0.5288
PAP1332,paper,2024,3,0.4709
PAP1333,paper,2024,14,0.5142
PAP1334,paper,2023,8,0.3574
PAP1335,paper,2024,14,0.5816
PAP1336,paper,2024,8,0.6174
PAP1337,paper,2024,14,0.4399
PAP1338,paper,2024,8,0.4234
PAP1339,paper,2024,14,0.4725
PAP1340,paper,2024,14,0.449
PAP1341,paper,2024,3,0.4916
PAP1342,paper,2024,3,0.4234
PAP1343,paper,2024,8,0.4971
PAP1344,paper,2024,3,0.5264
PAP1345,paper,2024,14,0.3464
PAP1346,paper,2024,14,0.3352
PAP1347,paper,2023,3,0.4775
PAP1348,paper,2024,3,0.3849
PAP1349,paper,2024,3,0.4614
PAP1350,paper,2024,11,0.4221
PAP1351,paper,2024,3,0.7313
PAP1352,paper,2023,3,0.2386
PAP1353,paper,2024,8,0.5695
PAP1354,paper,2024,8,0.4121
PAP1355,paper,2024,3,0.5811
PAP1356,paper,2024,3,0.4138
PAP1357,paper,2024,14,0.5291
PAP1358,paper,2024,14,0.2952
PAP1359,paper,2024,8,0.4425
PAP1360,paper,2024,3,0.4489
PAP1361,paper,2024,14,0.5398
PAP1362,paper,2024,3,0.4305
PAP1363,paper,2024,3,0.457
PAP1364,paper,2024,3,0.4398
PAP1365,paper,2024,3,0.6253
PAP1366,paper,2024,6,0.3215
PAP1367,paper,2024,3,0.3079
PAP1368,paper,2024,14,0.5862
PAP1369,paper,2024,14,0.3032
PAP1370,paper,2023,14,0.521
PAP1371,paper,2024,3,0.3279
PAP1372,paper,2023,3,0.2902
PAP1373,paper,2024,3,0.4125
PAP1374,paper,2023,3,0.3607
PAP1375,paper,2024,3,0.374
PAP1376,paper,2024,14,0.4592
PAP1377,paper,2024,3,0.3614
PAP1378,paper,2024,3,0.2848
PAP1379,paper,2024,8,0.4644
PAP1380,paper,2024,11,0.3141
PAP1381,paper,2024,8,0.4733
PAP1382,paper,2024,3,0.4145
PAP1383,paper,2024,8,0.3819
PAP1384,paper,2024,3,0.4489
PAP1385,paper,2024,3,0.5584
PAP1386,paper,2024,8,0.3252
PAP1387,paper,2024,8,0.5012
PAP1388,paper,2024,3,0.4067
PAP1389,paper,2024,8,0.4623
PAP1390,paper,2023,8,0.5162
PAP1391,paper,2024,3,0.4939
PAP1392,paper,2024,3,0.6812
PAP1393,paper,2024,3,0.3095
PAP1394,paper,2024,11,0.3257
PAP1395,paper,2023,14,0.4271
PAP1396,paper,2023,3,0.7326
PAP1397,paper,2024,3,0.4816
PAP1398,paper,2024,8,0.5217
PAP1399,paper,2024,3,0.6166
PAP1400,paper,2024,3,0.641
PAP1401,paper,2024,8,0.3919
PAP1402,paper,2024,14,0.5037
PAP1403,paper,2024,8,0.4815
PAP1404,paper,2024,5,0.1878
PAP1405,paper,2024,8,0.3644
PAP1406,paper,2024,3,0.4433
PAP1407,paper,2024,8,0.3485
PAP1408,paper,2024,14,0.3401
PAP1409,paper,2024,3,0.5203
PAP1410,paper,2024,3,0.3624
PAP1411,paper,2024,8,0.4722
PAP1412,paper,2024,3,0.6316
PAP1413,paper,2024,14,0.5347
PAP1414,paper,2024,11,0.2921
PAP1415,paper,2024,3,0.3535
PAP1416,paper,2024,8,0.4659
PAP1417,paper,2024,11,0.4031
PAP1418,paper,2024,8,0.3635
PAP1419,paper,2023,11,0.4409
PAP1420,paper,2024,1,0.3277
PAP1421,paper,2024,3,0.5947
PAP1422,paper,2024,8,0.3965
PAP1423,paper,2024,8,0.4071
PAP1424,paper,2024,8,0.3811
PAP1425,paper,2024,3,0.5932
PAP1426,paper,2024,3,0.3759
PAP1427,paper,2023,3,0.353
PAP1428,paper,2024,11,0.5103
PAP1429,paper,2024,14,0.3411
PAP1430,paper,2024,8,0.3618
PAP1431,paper,2024,8,0.2665
PAP1432,paper,2024,8,0.391
PAP1433,paper,2024,3,0.5385
PAP1434,paper,2024,3,0.7577
PAP1435,paper,2024,12,0.2035
PAP1436,paper,2024,3,0.3583
PAP1437,paper,2024,3,0.2934
PAP1438,paper,2024,3,0.3969
PAP1439,paper,2024,3,0.332
PAP1440,paper,2024,8,0.5321
PAP1441,paper,2023,8,0.5295
PAP1442,paper,2024,3,0.3492
PAP1443,paper,2024,8,0.3926
PAP1444,paper,2024,8,0.5227
PAP1445,paper,2024,8,0.3616
PAP1446,paper,2024,14,0.4414
PAP1447,paper,2024,8,0.4894
PAP1448,paper,2024,3,0.3462
PAP1449,paper,2024,3,0.6175
PAP1450,paper,2024,8,0.565
PAP1451,paper,2023,3,0.6454
PAP1452,paper,2024,8,0.3805
PAP1453,paper,2024,3,0.4135
PAP1454,paper,2024,14,0.4379
PAP1455,paper,2024,14,0.4382
PAP1456,paper,2024,3,0.3659
PAP1457,paper,2024,11,0.298
PAP1458,paper,2024,8,0.7038
PAP1459,paper,2024,3,0.3747
PAP1460,paper,2024,14,0.5854
PAP1461,paper,2024,3,0.462
PAP1462,paper,2024,3,0.7102
PAP1463,paper,2024,3,0.3545
PAP1464,paper,2024,11,0.4596
PAP1465,paper,2024,8,0.4839
PAP1466,paper,2024,14,0.4338
PAP1467,paper,2023,3,0.4864
PAP1468,paper,2024,3,0.5832
PAP1469,paper,2024,3,0.5103
PAP1470,paper,2023,11,0.3732
PAP1471,paper,2024,3,0.5005
PAP1472,paper,2024,8,0.3217
PAP1473,paper,2024,3,0.4081
PAP1474,paper,2024,8,0.5993
PAP1475,paper,2024,8,0.3793
PAP1476,paper,2024,14,0.2854
PAP1477,paper,2024,3,0.2854
PAP1478,paper,2024,3,0.5972
PAP1479,paper,2024,3,0.7121
PAP1480,paper,2023,8,0.6059
PAP1481,paper,2024,1,0.3446
PAP1482,paper,2023,3,0.6691
PAP1483,paper,2023,3,0.4331
PAP1484,paper,2024,3,0.3532
PAP1485,paper,2024,8,0.63
PAP1486,paper,2024,3,0.3851
PAP1487,paper,2024,3,0.447
PAP1488,paper,2024,3,0.4676
PAP1489,paper,2023,8,0.4261
PAP1490,paper,2024,3,0.4111
PAP1491,paper,2024,3,0.4839
PAP1492,paper,2024,14,0.4504
PAP1493,paper,2024,3,0.6246
PAP1494,paper,2023,8,0.3112
PAP1495,paper,2024,3,0.4526
PAP1496,paper,2023,8,0.3806
PAP1497,paper,2024,3,0.6604
PAP1498,paper,2024,3,0.4425
PAP1499,paper,2024,3,0.647
PAP1500,paper,2023,3,0.426
PAP1501,paper,2022,3,0.5408
PAP1502,paper,2023,8,0.4298
PAP1503,paper,2023,1,0.4099
PAP1504,paper,2023,3,0.3358
PAP1505,paper,2023,3,0.5326
PAP1506,paper,2023,8,0.3428
PAP1507,paper,2023,11,0.2964
PAP1508,paper,2023,8,0.4236
PAP1509,paper,2023,3,0.2928
PAP1510,paper,2023,3,0.4749
PAP1511,paper,2023,3,0.3863
PAP1512,paper,2023,3,0.3477
PAP1513,paper,2023,3,0.2341
PAP1514,paper,2023,3,0.3699
PAP1515,paper,2022,3,0.7373
PAP1516,paper,2023,14,0.2698
PAP1517,paper,2023,8,0.3961
PAP1518,paper,2023,3,0.7236
PAP1519,paper,2022,3,0.4215
PAP1520,paper,2022,3,0.2544
PAP1521,paper,2022,14,0.4019
PAP1522,paper,2022,3,0.4278
PAP1523,paper,2022,14,0.4487
PAP1524,paper,2022,3,0.6368
PAP1525,paper,2022,3,0.7143
PAP1526,paper,2022,8,0.5107
PAP1527,paper,2023,8,0.3696
PAP1528,paper,2023,8,0.4089
PAP1529,paper,2023,3,0.3063
PAP1530,paper,2023,3,0.5532
PAP1531,paper,2022,3,0.539
PAP1532,paper,2022,14,0.4199
PAP1533,paper,2023,8,0.3727
PAP1534,paper,2023,8,0.3881
PAP1535,paper,2022,8,0.34
PAP1536,paper,2023,11,0.5526
PAP1537,paper,2023,8,0.418
PAP1538,paper,2023,3,0.6198
PAP1539,paper,2023,11,0.3074
PAP1540,paper,2022,3,0.4105
PAP1541,paper,2023,8,0.5701
PAP1542,paper,2022,6,0.4549
PAP1543,paper,2023,8,0.3275
PAP1544,paper,2023,3,0.3606
PAP1545,paper,2023,3,0.7187
PAP1546,paper,2022,8,0.3611
PAP1547,paper,2023,3,0.5691
PAP1548,paper,2022,8,0.3843
PAP1549,paper,2022,3,0.4558
PAP1550,paper,2023,3,0.5435
PAP1551,paper,2023,3,0.5768
PAP1552,paper,2023,8,0.6664
PAP1553,paper,2023,14,0.5231
PAP1554,paper,2023,3,0.4754
PAP1555,paper,2023,3,0.4383
PAP1556,paper,2022,14,0.4076
PAP1557,paper,2023,3,0.4029
PAP1558,paper,2022,14,0.4472
PAP1559,paper,2023,3,0.3595
PAP1560,paper,2022,8,0.2422
PAP1561,paper,2022,3,0.4617
PAP1562,paper,2022,8,0.4137
PAP1563,paper,2022,3,0.2192
PAP1564,paper,2023,3,0.6528
PAP1565,paper,2023,14,0.5669
PAP1566,paper,2023,14,0.5932
PAP1567,paper,2022,8,0.43
PAP1568,paper,2023,8,0.5615
PAP1569,paper,2023,3,0.5322
PAP1570,paper,2022,3,0.7331
PAP1571,paper,2022,3,0.7376
PAP1572,paper,2023,3,0.5939
PAP1573,paper,2022,8,0.4964
PAP1574,paper,2022,14,0.4288
PAP1575,paper,2023,3,0.2206
PAP1576,paper,2023,3,0.4729
PAP1577,paper,2023,3,0.2743
PAP1578,paper,2023,8,0.4552
PAP1579,paper,2022,3,0.6015
PAP1580,paper,2023,3,0.2943
PAP1581,paper,2022,8,0.2763
PAP1582,paper,2022,11,0.6404
PAP1583,paper,2023,3,0.5732
PAP1584,paper,2023,3,0.3651
PAP1585,paper,2023,14,0.5328
PAP1586,paper,2023,3,0.4657
PAP1587,paper,2023,11,0.3722
PAP1588,paper,2022,3,0.4704
PAP1589,paper,2023,8,0.3813
PAP1590,paper,2023,3,0.3112
PAP1591,paper,2022,3,0.4929
PAP1592,paper,2022,3,0.2189
PAP1593,paper,2023,3,0.572
PAP1594,paper,2022,14,0.4614
PAP1595,paper,2023,3,0.8748
PAP1596,paper,2023,3,0.331
PAP1597,paper,2022,3,0.3784
PAP1598,paper,2022,8,0.341
PAP1599,paper,2023,3,0.542
PAP1600,paper,2022,8,0.5613
PAP1601,paper,2022,8,0.435
PAP1602,paper,2023,3,0.5995
PAP1603,paper,2023,3,0.3792
PAP1604,paper,2022,8,0.2694
PAP1605,paper,2022,3,0.5322
PAP1606,paper,2022,3,0.2277
PAP1607,paper,2022,14,0.5702
PAP1608,paper,2023,8,0.5909
PAP1609,paper,2023,6,0.266
PAP1610,paper,2022,3,0.3833
PAP1611,paper,2023,8,0.3124
PAP1612,paper,2023,8,0.5282
PAP1613,paper,2023,3,0.2467
PAP1614,paper,2022,3,0.4426
PAP1615,paper,2022,3,0.453
PAP1616,paper,2022,8,0.469
PAP1617,paper,2023,3,0.3344
PAP1618,paper,2022,3,0.4822
PAP1619,paper,2023,1,0.3782
PAP1620,paper,2022,3,0.4593
PAP1621,paper,2023,3,0.5168
PAP1622,paper,2023,3,0.6581
PAP1623,paper,2022,8,0.3231
PAP1624,paper,2023,3,0.3264
PAP1625,paper,2023,8,0.6441
PAP1626,paper,2022,14,0.6198
PAP1627,paper,2023,14,0.4049
PAP1628,paper,2023,8,0.3909
PAP1629,paper,2023,3,0.2914
PAP1630,paper,2023,3,0.4154
PAP1631,paper,2023,8,0.3074
PAP1632,paper,2023,11,0.3685
PAP1633,paper,2022,3,0.394
PAP1634,paper,2023,8,0.4577
PAP1635,paper,2022,11,0.1914
PAP1636,paper,2022,8,0.4465
PAP1637,paper,2023,3,0.3323
PAP1638,paper,2022,3,0.6576
PAP1639,paper,2022,11,0.4387
PAP1640,paper,2023,3,0.388
PAP1641,paper,2023,8,0.7285
PAP1642,paper,2022,3,0.4638
PAP1643,paper,2022,3,0.4047
PAP1644,paper,2022,3,0.5639
PAP1645,paper,2023,8,0.4647
PAP1646,paper,2022,3,0.4927
PAP1647,paper,2023,8,0.6012
PAP1648,paper,2022,8,0.475
PAP1649,paper,2023,3,0.4948
PAP1650,paper,2023,8,0.3955
PAP1651,paper,2022,14,0.3518
PAP1652,paper,2023,8,0.33
PAP1653,paper,2022,14,0.5204
PAP1654,paper,2022,14,0.3624
PAP1655,paper,2022,3,0.4943
PAP1656,paper,2023,8,0.44
PAP1657,paper,2022,11,0.2124
PAP1658,paper,2023,14,0.5167
PAP1659,paper,2022,14,0.3851
PAP1660,paper,2022,3,0.4592
PAP1661,paper,2023,8,0.4384
PAP1662,paper,2023,3,0.5988
PAP1663,paper,2023,3,0.427
PAP1664,paper,2022,14,0.4007
PAP1665,paper,2022,14,0.4238
PAP1666,paper,2023,8,0.2412
PAP1667,paper,2023,8,0.4291
PAP1668,paper,2023,11,0.2995
PAP1669,paper,2023,8,0.302
PAP1670,paper,2023,3,0.4992
PAP1671,paper,2023,3,0.2899
PAP1672,paper,2023,3,0.7454
PAP1673,paper,2022,3,0.3447
PAP1674,paper,2023,8,0.2018
PAP1675,paper,2022,8,0.4289
PAP1676,paper,2023,3,0.3189
PAP1677,paper,2023,8,0.5734
PAP1678,paper,2023,8,0.3734
PAP1679,paper,2022,3,0.3397
PAP1680,paper,2023,3,0.6037
PAP1681,paper,2022,3,0.5966
PAP1682,paper,2022,3,0.5118
PAP1683,paper,2022,14,0.4937
PAP1684,paper,2023,3,0.6636
PAP1685,paper,2023,8,0.5796
PAP1686,paper,2023,3,0.4505
PAP1687,paper,2023,11,0.513
PAP1688,paper,2022,14,0.5398
PAP1689,paper,2023,3,0.3295
PAP1690,paper,2023,3,0.4168
PAP1691,paper,2022,8,0.7173
PAP1692,paper,2022,3,0.5162
PAP1693,paper,2023,11,0.4094
PAP1694,paper,2022,3,0.4039
PAP1695,paper,2022,8,0.3444
PAP1696,paper,2023,1,0.426
PAP1697,paper,2023,8,0.7173
PAP1698,paper,2023,14,0.5187
PAP1699,paper,2022,3,0.5196
PAP1700,paper,2022,8,0.7805
PAP1701,paper,2023,3,0.4162
PAP1702,paper,2023,8,0.648
PAP1703,paper,2023,8,0.3594
PAP1704,paper,2023,8,0.5272
PAP1705,paper,2023,3,0.6108
PAP1706,paper,2023,11,0.2122
PAP1707,paper,2022,3,0.6573
PAP1708,paper,2023,14,0.4201
PAP1709,paper,2023,3,0.3408
PAP1710,paper,2023,8,0.5029
PAP1711,paper,2023,8,0.2582
PAP1712,paper,2023,3,0.619
PAP1713,paper,2023,8,0.5272
PAP1714,paper,2023,14,0.4022
PAP1715,paper,2023,3,0.4095
PAP1716,paper,2023,8,0.4458
PAP1717,paper,2023,8,0.3125
PAP1718,paper,2022,3,0.6203
PAP1719,paper,2022,5,0.3382
PAP1720,paper,2022,3,0.4953
PAP1721,paper,2023,3,0.4196
PAP1722,paper,2023,8,0.5603
PAP1723,paper,2023,11,0.5748
PAP1724,paper,2023,3,0.715
PAP1725,paper,2022,8,0.673
PAP1726,paper,2023,8,0.4263
PAP1727,paper,2022,3,0.3344
PAP1728,paper,2023,8,0.3535
PAP1729,paper,2023,11,0.6587
PAP1730,paper,2023,3,0.364
PAP1731,paper,2023,3,0.3227
PAP1732,paper,2023,8,0.4666
PAP1733,paper,2022,11,0.3396
PAP1734,paper,2022,3,0.3171
PAP1735,paper,2023,3,0.4779
PAP1736,paper,2023,8,0.6351
PAP1737,paper,2022,3,0.5257
PAP1738,paper,2022,3,0.5952
PAP1739,paper,2023,14,0.2467
PAP1740,paper,2023,3,0.6175
PAP1741,paper,2022,8,0.3839
PAP1742,paper,2022,3,0.3408
PAP1743,paper,2023,3,0.3893
PAP1744,paper,2023,8,0.5775
PAP1745,paper,2023,8,0.545
PAP1746,paper,2022,8,0.4107
PAP1747,paper,2022,8,0.279
PAP1748,paper,2023,3,0.4832
PAP1749,paper,2023,14,0.4738
PAP1750,paper,2022,8,0.6045
PAP1751,paper,2023,8,0.3191
PAP1752,paper,2022,3,0.3468
PAP1753,paper,2022,3,0.7879
PAP1754,paper,2023,14,0.5324
PAP1755,paper,2023,3,0.7121
PAP1756,paper,2022,14,0.4322
PAP1757,paper,2023,8,0.4737
PAP1758,paper,2023,3,0.5417
PAP1759,paper,2022,8,0.2356
PAP1760,paper,2022,14,0.4341
PAP1761,paper,2023,8,0.5292
PAP1762,paper,2022,5,0.2404
PAP1763,paper,2023,3,0.571
PAP1764,paper,2023,3,0.4315
PAP1765,paper,2023,3,0.7913
PAP1766,paper,2022,3,0.4792
PAP1767,paper,2022,3,0.3556
PAP1768,paper,2023,11,0.4313
PAP1769,paper,2023,3,0.4138
PAP1770,paper,2023,3,0.5391
PAP1771,paper,2023,3,0.4749
PAP1772,paper,2023,3,0.2591
PAP1773,paper,2023,11,0.3372
PAP1774,paper,2022,3,0.4547
PAP1775,paper,2022,7,0.2511
PAP1776,paper,2022,3,0.5795
PAP1777,paper,2023,8,0.3947
PAP1778,paper,2023,8,0.6153
PAP1779,paper,2023,14,0.5624
PAP1780,paper,2023,11,0.364
PAP1781,paper,2022,8,0.5839
PAP1782,paper,2023,3,0.5528
PAP1783,paper,2022,14,0.5436
PAP1784,paper,2023,3,0.2356
PAP1785,paper,2023,8,0.3974
PAP1786,paper,2023,3,0.3095
PAP1787,paper,2023,3,0.6153
PAP1788,paper,2022,8,0.4259
PAP1789,paper,2022,3,0.4909
PAP1790,paper,2022,8,0.3527
PAP1791,paper,2023,3,0.5662
PAP1792,paper,2023,8,0.3954
PAP1793,paper,2023,8,0.4461
PAP1794,paper,2023,8,0.3268
PAP1795,paper,2022,3,0.273
PAP1796,paper,2022,8,0.566
PAP1797,paper,2023,3,0.3487
PAP1798,paper,2022,14,0.4259
PAP1799,paper,2023,3,0.4486
PAP1800,paper,2023,3,0.3818
PAP1801,paper,2023,8,0.3457
PAP1802,paper,2023,8,0.5659
PAP1803,paper,2022,3,0.2766
PAP1804,paper,2023,3,0.5063
PAP1805,paper,2022,3,0.5033
PAP1806,paper,2023,3,0.2784
PAP1807,paper,2022,8,0.7617
PAP1808,paper,2023,8,0.4285
PAP1809,paper,2023,14,0.3318
PAP1810,paper,2023,3,0.3875
PAP1811,paper,2022,3,0.3986
PAP1812,paper,2023,14,0.4395
PAP1813,paper,2023,3,0.6774
PAP1814,paper,2023,3,0.3652
PAP1815,paper,2023,3,0.5276
PAP1816,paper,2023,8,0.6304
PAP1817,paper,2022,3,0.3142
PAP1818,paper,2022,11,0.3682
PAP1819,paper,2022,8,0.6263
PAP1820,paper,2023,8,0.4223
PAP1821,paper,2023,3,0.4301
PAP1822,paper,2023,3,0.298
PAP1823,paper,2022,6,0.4023
PAP1824,paper,2022,3,0.5951
PAP1825,paper,2023,8,0.4969
PAP1826,paper,2023,14,0.2587
PAP1827,paper,2022,14,0.2943
PAP1828,paper,2023,8,0.4529
PAP1829,paper,2023,8,0.5162
PAP1830,paper,2023,11,0.3554
PAP1831,paper,2022,8,0.32
PAP1832,paper,2023,1,0.3163
PAP1833,paper,2023,8,0.4856
PAP1834,paper,2023,3,0.6626
PAP1835,paper,2023,8,0.3095
PAP1836,paper,2022,8,0.3215
PAP1837,paper,2022,3,0.6565
PAP1838,paper,2023,8,0.5931
PAP1839,paper,2022,3,0.5498
PAP1840,paper,2023,3,0.5406
PAP1841,paper,2023,3,0.4558
PAP1842,paper,2023,3,0.4853
PAP1843,paper,2023,3,0.3494
PAP1844,paper,2022,14,0.2363
PAP1845,paper,2023,3,0.4983
PAP1846,paper,2023,8,0.4267
PAP1847,paper,2023,3,0.4625
PAP1848,paper,2022,3,0.3231
PAP1849,paper,2022,14,0.3629
PAP1850,paper,2022,3,0.5436
PAP1851,paper,2022,8,0.5111
PAP1852,paper,2023,3,0.5727
PAP1853,paper,2023,8,0.5846
PAP1854,paper,2023,8,0.5046
PAP1855,paper,2022,8,0.5171
PAP1856,paper,2022,3,0.4661
PAP1857,paper,2023,3,0.4016
PAP1858,paper,2022,14,0.4724
PAP1859,paper,2022,3,0.4806
PAP1860,paper,2022,3,0.4651
PAP1861,paper,2023,3,0.3939
PAP1862,paper,2023,3,0.5954
PAP1863,paper,2023,14,0.382
PAP1864,paper,2022,8,0.465
PAP1865,paper,2022,14,0.4073
PAP1866,paper,2023,8,0.4135
PAP1867,paper,2022,3,0.5007
PAP1868,paper,2022,8,0.6749
PAP1869,paper,2022,8,0.3255
PAP1870,paper,2023,8,0.3239
PAP1871,paper,2023,3,0.4043
PAP1872,paper,2022,3,0.3176
PAP1873,paper,2023,8,0.4613
PAP1874,paper,2023,14,0.5474
PAP1875,paper,2023,3,0.8772
PAP1876,paper,2023,14,0.5128
PAP1877,paper,2023,3,0.5912
PAP1878,paper,2023,3,0.3478
PAP1879,paper,2023,3,0.4714
PAP1880,paper,2022,3,0.4019
PAP1881,paper,2023,8,0.6729
PAP1882,paper,2023,8,0.3894
PAP1883,paper,2022,8,0.3546
PAP1884,paper,2023,14,0.632
PAP1885,paper,2023,3,0.5857
PAP1886,paper,2022,3,0.3639
PAP1887,paper,2023,1,0.2423
PAP1888,paper,2022,3,0.5467
PAP1889,paper,2022,3,0.3404
PAP1890,paper,2023,8,0.4644
PAP1891,paper,2022,8,0.4138
PAP1892,paper,2022,8,0.4205
PAP1893,paper,2023,8,0.4192
PAP1894,paper,2023,3,0.4848
PAP1895,paper,2023,14,0.3978
PAP1896,paper,2023,8,0.587
PAP1897,paper,2023,3,0.5284
PAP1898,paper,2022,3,0.4454
PAP1899,paper,2023,14,0.4103
PAP1900,paper,2023,3,0.391
PAP1901,paper,2023,14,0.4899
PAP1902,paper,2023,8,0.66
PAP1903,paper,2023,3,0.4107
PAP1904,paper,2023,3,0.4111
PAP1905,paper,2023,3,0.7438
PAP1906,paper,2023,3,0.4256
PAP1907,paper,2023,3,0.4345
PAP1908,paper,2022,3,0.4412
PAP1909,paper,2023,14,0.4573
PAP1910,paper,2023,3,0.6752
PAP1911,paper,2023,3,0.5444
PAP1912,paper,2023,8,0.2811
PAP1913,paper,2023,8,0.3871
PAP1914,paper,2023,14,0.3239
PAP1915,paper,2023,3,0.567
PAP1916,paper,2022,3,0.3827
PAP1917,paper,2023,8,0.5394
PAP1918,paper,2022,3,0.3811
PAP1919,paper,2023,8,0.4724
PAP1920,paper,2022,3,0.7177
PAP1921,paper,2023,3,0.4819
PAP1922,paper,2022,8,0.4825
PAP1923,paper,2023,8,0.4264
PAP1924,paper,2022,14,0.4501
PAP1925,paper,2023,3,0.3339
PAP1926,paper,2022,14,0.5242
PAP1927,paper,2023,14,0.3707
PAP1928,paper,2023,14,0.4374
PAP1929,paper,2023,3,0.4202
PAP1930,paper,2023,14,0.3882
PAP1931,paper,2022,8,0.4607
PAP1932,paper,2023,3,0.3522
PAP1933,paper,2022,3,0.3176
PAP1934,paper,2023,3,0.4147
PAP1935,paper,2022,3,0.3591
PAP1936,paper,2022,3,0.313
PAP1937,paper,2022,3,0.4005
PAP1938,paper,2022,14,0.4597
PAP1939,paper,2023,3,0.3524
PAP1940,paper,2023,3,0.595
PAP1941,paper,2023,3,0.4938
PAP1942,paper,2023,3,0.5841
PAP1943,paper,2023,11,0.4889
PAP1944,paper,2022,14,0.4848
PAP1945,paper,2022,8,0.3457
PAP1946,paper,2023,3,0.5377
PAP1947,paper,2022,8,0.4358
PAP1948,paper,2022,3,0.4212
PAP1949,paper,2023,8,0.4673
PAP1950,paper,2023,3,0.3157
PAP1951,paper,2022,3,0.3252
PAP1952,paper,2023,3,0.3802
PAP1953,paper,2023,3,0.4576
PAP1954,paper,2022,3,0.2772
PAP1955,paper,2022,3,0.6106
PAP1956,paper,2022,8,0.6765
PAP1957,paper,2022,8,0.3249
PAP1958,paper,2023,3,0.6298
PAP1959,paper,2022,8,0.7248
PAP1960,paper,2023,8,0.2889
PAP1961,paper,2023,8,0.5146
PAP1962,paper,2023,3,0.6378
PAP1963,paper,2023,3,0.5208
PAP1964,paper,2023,3,0.2466
PAP1965,paper,2022,8,0.4838
PAP1966,paper,2022,3,0.5608
PAP1967,paper,2023,3,0.4098
PAP1968,paper,2023,14,0.4496
PAP1969,paper,2022,14,0.5251
PAP1970,paper,2022,3,0.3482
PAP1971,paper,2022,3,0.5173
PAP1972,paper,2023,8,0.2948
PAP1973,paper,2023,3,0.2754
